cueverse_id,player_id,account_id,preferred_name,seasons_in_archive,first_season,last_season,status
rubiiiiiii,cmt4vbkgh00pm6rik3buakxiu,6079,rubiiiiiii,1,2011 S4B,2011 S4B,active
king_of_cussing,cmt4vbkir00pn6rik82ww1pmf,6080,king_of_cussing,1,2011 S4B,2011 S4B,active
king_jluis,cmt4vbkkx00po6rikqxqyek07,6081,king_jluis,1,2011 S4A,2011 S4A,active
x_i_am_me_x,cmt4vbkn300pp6rikgabwmgqs,6082,x_i_am_me_x,10,2011 S4A,2013 S4A,active
ruffer_man,cmt4vbkpd00pq6rikrsen6jln,6083,ruffer_man,1,2011 S4A,2011 S4A,active
marky_the_duck,cmt4vbkrl00pr6rikk51co8em,6084,marky_the_duck,1,2011 S4A,2011 S4A,active
joosed_up,cmt4vbktv00ps6rik00b4xrvh,6085,joosed_up,2,2011 S4A,2011 S5A,active
ovvnage,cmt4vbkw200pt6rik1lbws69n,6086,ovvnage,2,2011 S4A,2011 S5A,active
x_ant_x,cmt4vbkya00pu6rik68x03gxr,6087,x_ant_x,2,2011 S4A,2012 S2A,active
trav_the_king,cmt4vbl0k00pv6rikhtu4fzs6,6088,trav_the_king,1,2011 S4A,2011 S4A,active
pro_boy,cmt4vbl2u00pw6rikkew8blxi,6089,pro_boy,2,2011 S4A,2011 S5A,active
azn_pride_luva,cmt4vbl5500px6rik9pcy7cj6,6090,azn_pride_luva,12,2011 S4A,2014 S1A,active
iiviijj,cmt4vbl7g00py6rik5w9uc0ui,6091,iiviijj,1,2011 S4A,2011 S4A,active
_matt15_,cmt4vbl9q00pz6rikq7c7gjpi,6092,_matt15_,2,2011 S4A,2011 S5A,active
experrt,cmt4vblbx00q06rikdkmdu31b,6093,experrt,2,2009 S5B,2011 S5A,active
manutd_,cmt4vble500q16rik2lgjpnj1,6094,manutd_,2,2011 S5A,2012 S1A,active
l_inland_taipan_l,cmt4vblgf00q26rikv88l73xb,6095,l_inland_taipan_l,1,2011 S5A,2011 S5A,active
e.t.o.,cmt4vblip00q36rik6b4ejo36,6096,e.t.o.,1,2011 S5A,2011 S5A,active
xll_lvlagic.lvlan_llx,cmt4vbll200q46rikia380i8n,6097,xll_lvlagic.lvlan_llx,2,2011 S5A,2012 S1A,active
s.chooled,cmt4vbln900q56rikfy2zlmqc,6098,s.chooled,1,2011 S5A,2011 S5A,active
asshole_1,cmt4vblpq00q66rik26eh4xpd,6099,asshole_1,10,2011 S5B,2014 S1B,active
xllx_expert_2019,cmt4vblsd00q76rikifiskok3,6100,xllx_expert_2019,1,2011 S5B,2011 S5B,active
s_ic,cmt4vblv600q86rikmdsmf672,6101,s_ic,1,2011 S5B,2011 S5B,active
aka_stud,cmt4vblxu00q96rikrk8hv7e5,6102,aka_stud,1,2011 S5B,2011 S5B,active
freejackpot,cmt4vbm0400qa6rikaj8z9hzi,6103,freejackpot,1,2011 S5B,2011 S5B,active
haters,cmt4vbm2e00qb6rik9iorkid4,6104,haters,1,2011 S5B,2011 S5B,active
redrose_and_a_glassofwine,cmt4vbm4l00qc6rikvjlwskav,6105,redrose_and_a_glassofwine,12,2011 S5B,2014 S1A,active
pr0.5tatu5,cmt4vbm6t00qd6rikn7cuc37i,6106,pr0.5tatu5,5,2011 S5B,2012 S4B,active
sa_c_h_a,cmt4vbm9400qe6riki3vzgugi,6107,sa_c_h_a,1,2011 S5B,2011 S5B,active
significance,cmt4vbmba00qf6rik50f42ehp,6108,significance,1,2011 S5B,2011 S5B,active
imthatgood,cmt4vbmdq00qg6rikx8gif0ba,6109,imthatgood,1,2011 S5B,2011 S5B,active
dynamitechris,cmt4vbmfw00qh6rik15vqfwu0,6110,dynamitechris,1,2011 S5B,2011 S5B,active
black_stallion010,cmt4vbmi600qi6riks44p2mzj,6111,black_stallion010,1,2011 S5B,2011 S5B,active
mike_the_champion,cmt4vbmkc00qj6rik2tkbm6ep,6112,mike_the_champion,1,2011 S5B,2011 S5B,active
master,cmt4vbmmn00qk6rikieoe4r53,6113,master,1,2011 S5B,2011 S5B,active
sierra star*,cmt4vbmp700ql6rik1c7vy3nr,6114,sierra star*,1,2011 S5B,2011 S5B,active
u.nderrated,cmt4vbmrs00qm6rikrfbmagmb,6115,u.nderrated,9,2012 S1A,2013 S4A,active
crazy_cananuck,cmt4vbmub00qn6riku5jplcam,6116,crazy_cananuck,3,2012 S1A,2013 S1A,active
cameron_the_alter_ego,cmt4vbmwl00qo6rik2q4y9gb0,6117,cameron_the_alter_ego,5,2012 S1A,2014 S1A,active
aatzazhassan@yahoo.com,cmt4vbmyv00qp6rik2b0mz4jh,6118,aatzazhassan@yahoo.com,2,2012 S1A,2012 S5A,active
i_own_u_so_quit_plz,cmt4vbn1500qq6rik7xmxpipg,6119,i_own_u_so_quit_plz,11,2012 S1A,2014 S1A,active
xlx_grinch_xlx,cmt4vbn3e00qr6rik8tfpe3jj,6120,xlx_grinch_xlx,1,2012 S1A,2012 S1A,active
great_white_mike,cmt4vbn5l00qs6rikzky9iw8s,6121,great_white_mike,3,2012 S1A,2013 S1A,active
l_hero_23_l,cmt4vbn7t00qt6rikmw26ayfq,6122,l_hero_23_l,8,2006 S6A,2013 S4A,active
mike_iz_here234,cmt4vbna300qu6rikl3yrgemz,6123,mike_iz_here234,2,2012 S1A,2012 S3A,active
easy_lvloney@yahoo.com,cmt4vbncc00qv6rika7l9l4ng,6124,easy_lvloney@yahoo.com,1,2012 S1A,2012 S1A,active
crozzzy,cmt4vbnen00qw6rik0n7jpyub,6125,crozzzy,6,2012 S1A,2014 S1B,active
aj_2005_69_elitemaster,cmt4vbnh600qx6rik1gfi9oz7,6126,aj_2005_69_elitemaster,6,2012 S1A,2013 S5B,active
con.tagion,cmt4vbnjs00qy6rikxgu5rsga,6127,con.tagion,6,2007 S6A,2013 S4A,active
aimerize_me_captain,cmt4vbnmd00qz6rikd4w8gvxu,6128,aimerize_me_captain,5,2012 S1A,2013 S5A,active
_dante,cmt4vbnok00r06rikg4bfp86v,6129,_dante,9,2012 S1A,2013 S5A,active
xck420x,cmt4vbnqt00r16riki44b0dx1,6130,xck420x,5,2012 S1A,2012 S5A,active
ilezo@yahoo.com,cmt4vbnt200r26rik351heygh,6131,ilezo@yahoo.com,1,2012 S1A,2012 S1A,active
p0olz,cmt4vbnve00r36rikxc977kj7,6132,p0olz,11,2012 S1A,2014 S1A,active
sir.pommington,cmt4vbnxp00r46riko672zzly,6133,sir.pommington,3,2012 S1A,2014 S1A,active
664415,cmt4vbnzx00r56rikb9nafcmv,6134,664415,9,2012 S1A,2014 S1A,active
you_win_before_game_even_starts,cmt4vbo2900r66rikd7haxw92,6135,you_win_before_game_even_starts,7,2012 S1A,2013 S4A,active
fitb1kes,cmt4vbo4k00r76rik7buphvis,6136,fitb1kes,4,2012 S1A,2012 S4A,active
shaggymaniac,cmt4vbo6x00r86rikklz064w1,6137,shaggymaniac,2,2012 S1A,2012 S2A,active
mr.kapaw,cmt4vbo9e00r96riku9tmad2c,6138,mr.kapaw,4,2012 S1A,2014 S1A,active
llvll925,cmt4vboby00ra6rik2amsl765,6139,llvll925,12,2012 S1A,2014 S1A,active
blinki0x,cmt4vboel00rb6rik1l9siy9q,6140,blinki0x,3,2012 S1A,2014 S1A,active
hell233,cmt4vbogt00rc6riktua1drhi,6141,hell233,6,2012 S1B,2013 S1B,active
rubiiiiiiii,cmt4vboj100rd6rikgu8hfuf3,6142,rubiiiiiiii,2,2012 S1B,2012 S3B,active
xxx_rees_xxx,cmt4vbolb00re6riklmuh3y3q,6143,xxx_rees_xxx,3,2012 S1B,2012 S3B,active
jjjoorrddaannn,cmt4vbonm00rf6rikvjn95zj8,6144,jjjoorrddaannn,1,2012 S1B,2012 S1B,active
amath204,cmt4vbopw00rg6rikjuge36sd,6145,amath204,7,2012 S1B,2013 S2B,active
kiwi.8ball,cmt4vbos500rh6rikvsb9xfar,6146,kiwi.8ball,4,2012 S1B,2013 S1B,active
sampler_43,cmt4vbouf00ri6rikl465l01w,6147,sampler_43,1,2012 S1B,2012 S1B,active
str0kee,cmt4vbowp00rj6rik3eqxgc5b,6148,str0kee,2,2012 S1B,2012 S2A,active
chil.l3babe,cmt4vboze00rk6rikw2p2bnp7,6149,chil.l3babe,11,2012 S1B,2014 S1B,active
for3v3r.y0ul2s@yahoo.com,cmt4vbp1y00rl6rikzcl856wu,6150,for3v3r.y0ul2s@yahoo.com,1,2012 S1B,2012 S1B,active
xxcolbyxx,cmt4vbp4l00rm6rikurh4r178,6151,xxcolbyxx,1,2012 S1B,2012 S1B,active
x_stuntin_like_my_daddy_x@yahoo.com,cmt4vbp7200rn6rikw24c2amc,6152,x_stuntin_like_my_daddy_x@yahoo.com,1,2012 S1B,2012 S1B,active
keepsmokin,cmt4vbp9a00ro6riks0y14zym,6153,keepsmokin,3,2012 S1B,2012 S4B,active
fsd_0wnage,cmt4vbpbm00rp6rikrr8ryf98,6154,fsd_0wnage,1,2012 S1B,2012 S1B,active
stud+muffin+69,cmt4vbpdx00rq6rikqw1v06zq,6155,stud+muffin+69,7,2012 S1B,2013 S3A,active
sir.d0rv,cmt4vbpg600rr6rikjub5kwq4,6156,sir.d0rv,1,2012 S1B,2012 S1B,active
danielle_xox,cmt4vbpig00rs6rik0s2pcflu,6157,danielle_xox,3,2012 S1B,2012 S3B,active
cardsfan_4lyfe,cmt4vbpkq00rt6rikq0v1ym1u,6158,cardsfan_4lyfe,1,2012 S1B,2012 S1B,active
pool.pr0d1gy,cmt4vbpn000ru6rikc2csos48,6159,pool.pr0d1gy,10,2012 S1B,2014 S1A,active
handkrash@yahoo.com,cmt4vbppa00rv6rikid9dz06l,6160,handkrash@yahoo.com,1,2012 S1B,2012 S1B,active
sk8er_mikey,cmt4vbprm00rw6rikglm1goyt,6161,sk8er_mikey,1,2012 S1B,2012 S1B,active
x_iceflame_x,cmt4vbptw00rx6rikezg88efq,6162,x_iceflame_x,3,2012 S1B,2012 S3B,active
x_zanik_x,cmt4vbpw700ry6rikr0wqcali,6163,x_zanik_x,4,2012 S1B,2013 S2B,active
praveen_cs04,cmt4vbpye00rz6rikeyb3vqc9,6164,praveen_cs04,9,2012 S1B,2014 S1B,active
niqqasinparis,cmt4vbq0q00s06riknhm43vlj,6165,niqqasinparis,10,2012 S1B,2014 S1A,active
gangtokgangster,cmt4vbq3100s16riklgv2xhxo,6166,gangtokgangster,6,2012 S1B,2013 S2B,active
bigboxclever1,cmt4vbq5b00s26riksqly37z9,6167,bigboxclever1,3,2012 S1B,2012 S4B,active
csedivy333,cmt4vbq7k00s36riku11t9cuy,6168,csedivy333,1,2012 S2B,2012 S2B,active
gb_919@yahoo.com,cmt4vbq9s00s46rikocluk6rl,6169,gb_919@yahoo.com,1,2012 S2B,2012 S2B,active
digitally.enlightened,cmt4vbqby00s56rikramvrqku,6170,digitally.enlightened,2,2012 S2B,2014 S1B,active
x_lone.wolf_x,cmt4vbqe700s66rik24lhhkqg,6171,x_lone.wolf_x,5,2012 S2B,2013 S2B,active
gb.elite91,cmt4vbqge00s76rikami7dcjo,6172,gb.elite91,1,2012 S2B,2012 S2B,active
air-devil,cmt4vbqin00s86rik2ofd0dz8,6173,air-devil,10,2012 S2B,2014 S1B,active
baby_merta,cmt4vbqku00s96rikgo2ik8ge,6174,baby_merta,2,2012 S2B,2012 S3B,active
gb_warrior1,cmt4vbqn300sa6rikl3z8w7m7,6175,gb_warrior1,2,2012 S2B,2012 S3B,active
xx_satans_master_xx@yahoo.com,cmt4vbqpd00sb6rikknpebr4v,6176,xx_satans_master_xx@yahoo.com,1,2012 S2B,2012 S2B,active
insane_clown__posse,cmt4vbqrk00sc6rikwqocv3hm,6177,insane_clown__posse,1,2012 S2B,2012 S2B,active
ll_davidz.yim_ll,cmt4vbqtr00sd6rikep461ldm,6178,ll_davidz.yim_ll,1,2012 S2B,2012 S2B,active
eagles05856,cmt4vbqvw00se6rik621gw8ti,6179,eagles05856,1,2012 S2B,2012 S2B,active
thepr0fessor,cmt4vbqy300sf6rikp8jl58or,6180,thepr0fessor,1,2012 S2B,2012 S2B,active
sir.seal,cmt4vbr0c00sg6rikrcj7pt7j,6181,sir.seal,11,2012 S1B,2014 S1B,active
jddmf@ymail.com,cmt4vbr2j00sh6rikzyqpnl50,6182,jddmf@ymail.com,1,2012 S2B,2012 S2B,active
pumpkin_sauce,cmt4vbr4r00si6rikzf98zkm4,6183,pumpkin_sauce,2,2012 S2B,2012 S3B,active
rhinolova,cmt4vbr7000sj6rik3xhnuyix,6184,rhinolova,5,2012 S2B,2013 S3A,active
coria_snake_eyes@yahoo.com,cmt4vbr9j00sk6rikovegfrw2,6185,coria_snake_eyes@yahoo.com,1,2012 S2A,2012 S2A,active
deftvision,cmt4vbrbv00sl6rikoywt30oq,6186,deftvision,1,2012 S2A,2012 S2A,active
brenden_999@yahoo.com,cmt4vbre100sm6rikmxxy7xhr,6187,brenden_999@yahoo.com,3,2012 S2A,2012 S4A,active
xdanxownzx,cmt4vbrga00sn6rik9976hygd,6188,xdanxownzx,2,2012 S2A,2013 S3A,active
apaffiliate,cmt4vbrij00so6riklm0ikz0p,6189,apaffiliate,2,2012 S1A,2012 S2A,active
o0o_striker_of_death_o0o,cmt4vbrkq00sp6rikexz5we3i,6190,o0o_striker_of_death_o0o,1,2012 S2A,2012 S2A,active
castigoo,cmt4vbrn100sq6rikqojve4jg,6191,castigoo,2,2012 S3B,2012 S4B,active
__johnny____,cmt4vbrp800sr6rikspj2jndm,6192,__johnny____,6,2012 S3B,2014 S1B,active
dylan_the_god,cmt4vbrrh00ss6rikubjl6lov,6193,dylan_the_god,2,2012 S3B,2012 S4B,active
parental_fxcking_advisory,cmt4vbrtn00st6rik1jhdoa4q,6194,parental_fxcking_advisory,1,2012 S3B,2012 S3B,active
huskerswrkhavoc,cmt4vbrvu00su6rikywexh968,6195,huskerswrkhavoc,1,2012 S3B,2012 S3B,active
j__a__k__e@yahoo.com,cmt4vbry300sv6rikyqi18mlc,6196,j__a__k__e@yahoo.com,1,2012 S3B,2012 S3B,active
xman_7862003,cmt4vbs0c00sw6rik289kyug8,6197,xman_7862003,8,2012 S3B,2014 S1B,active
strokee,cmt4vbs2r00sx6rikzav2c3j0,6198,strokee,1,2012 S3B,2012 S3B,active
window.stalker,cmt4vbs5900sy6riklgf1smts,6199,window.stalker,2,2012 S3B,2013 S2A,active
its.dustin,cmt4vbs7r00sz6riknmbypu2w,6200,its.dustin,3,2012 S3B,2012 S5B,active
mvp.g0dly,cmt4vbsa900t06rik286h8dxo,6201,mvp.g0dly,1,2012 S3B,2012 S3B,active
mr_joe_,cmt4vbscs00t16rik0rm7w4na,6202,mr_joe_,3,2012 S3A,2014 S1A,active
daknight_4u@yahoo.com,cmt4vbsez00t26riklqbq9pb7,6203,daknight_4u@yahoo.com,1,2012 S3A,2012 S3A,active
shad0w_0f_decepti0n,cmt4vbsh700t36riks7esyogr,6204,shad0w_0f_decepti0n,7,2012 S3A,2013 S5A,active
red.hot_skillz,cmt4vbsjf00t46rik63qfbacd,6205,red.hot_skillz,2,2012 S3A,2013 S3A,active
ya_maybe_bro,cmt4vbsll00t56riks2h2e6u6,6206,ya_maybe_bro,1,2012 S3A,2012 S3A,active
matterized,cmt4vbsnu00t66rikhk3al0yw,6207,matterized,6,2012 S3A,2013 S5A,active
s3x.g0d69,cmt4vbsq400t76rikwqe7bn3t,6208,s3x.g0d69,1,2012 S4B,2012 S4B,active
the.slowplay@yahoo.com,cmt4vbssd00t86rik4mz8n343,6209,the.slowplay@yahoo.com,2,2012 S4B,2012 S5A,active
aalixandria,cmt4vbsuk00t96riks7atej80,6210,aalixandria,1,2012 S4B,2012 S4B,active
xx_l3ryan_xx,cmt4vbsx100ta6rikpssiepct,6211,xx_l3ryan_xx,1,2012 S4B,2012 S4B,active
sicc.stoned,cmt4vbszh00tb6riki7us3erc,6212,sicc.stoned,1,2012 S4B,2012 S4B,active
_____viper___69,cmt4vbt1z00tc6rik1sf9zc9q,6213,_____viper___69,1,2012 S4B,2012 S4B,active
dc_sacha,cmt4vbt4h00td6rik8j26hpf8,6214,dc_sacha,6,2012 S4B,2013 S5B,active
jda.291982@yahoo.com,cmt4vbt6r00te6riktwyd1t2b,6215,jda.291982@yahoo.com,1,2012 S4B,2012 S4B,active
ayo_for_yayoo,cmt4vbt8y00tf6rik43es38i9,6216,ayo_for_yayoo,1,2012 S4B,2012 S4B,active
xxx_truplayer_xxx,cmt4vbtb900tg6rikqjzzgrv0,6217,xxx_truplayer_xxx,2,2012 S4B,2013 S3B,active
aiimerr,cmt4vbtdj00th6rik630crr0m,6218,aiimerr,1,2012 S4B,2012 S4B,active
sinister17,cmt4vbtfu00ti6riko1drtw5q,6219,sinister17,1,2012 S4B,2012 S4B,active
brazilianguy_33,cmt4vbti600tj6rikluzznqpi,6220,brazilianguy_33,3,2012 S4B,2013 S3B,active
xlx_cubs.rule_xlx,cmt4vbtkf00tk6rik9qw138xq,6221,xlx_cubs.rule_xlx,1,2012 S4A,2012 S4A,active
grey_gooose,cmt4vbtmr00tl6rik41mq6145,6222,grey_gooose,9,2012 S4A,2014 S1A,active
o.verrated,cmt4vbtp700tm6riko7tq1gty,6223,o.verrated,1,2012 S5B,2012 S5B,active
youahmad2000,cmt4vbtrp00tn6rikmpp1m5ll,6224,youahmad2000,1,2012 S5B,2012 S5B,active
pool4life13,cmt4vbtu700to6rikeqs8f233,6225,pool4life13,1,2012 S5B,2012 S5B,active
shorty__e,cmt4vbtwn00tp6rikuuqvz1zc,6226,shorty__e,1,2012 S5B,2012 S5B,active
boogyman_2,cmt4vbtyx00tq6riku2ygdriw,6227,boogyman_2,6,2012 S5B,2013 S5B,active
ypool_killer,cmt4vbu1500tr6rikxnhflk5k,6228,ypool_killer,2,2012 S5B,2013 S3B,active
disaster,cmt4vbu3f00ts6rikq2b88a4k,6229,disaster,8,2012 S4B,2014 S1A,active
lvlusti_007@yahoo.com,cmt4vbu5p00tt6rik85zz3s08,6230,lvlusti_007@yahoo.com,1,2012 S5B,2012 S5B,active
jkanonymous,cmt4vbu8300tu6rikgp3ppas1,6231,jkanonymous,3,2012 S5B,2013 S3A,active
_outer_space_,cmt4vbuaf00tv6rikxo5d6b4m,6232,_outer_space_,7,2012 S5B,2014 S1B,active
scien.tist,cmt4vbuco00tw6rikz0e69s4k,6233,scien.tist,3,2006 S1A,2012 S5A,active
tanmay_keshav,cmt4vbuew00tx6rik84l9iotj,6234,tanmay_keshav,7,2012 S5A,2014 S1A,active
joeyz_,cmt4vbuha00ty6rikl6xiw6y9,6235,joeyz_,2,2012 S5A,2013 S1A,active
white_sox,cmt4vbujt00tz6rik1wk0hfry,6236,white_sox,1,2012 S5A,2012 S5A,active
aireagle22003,cmt4vbuma00u06rik07936wax,6237,aireagle22003,3,2012 S5A,2013 S3A,active
bigtrebel0721,cmt4vbuoq00u16rikss29tah6,6238,bigtrebel0721,1,2012 S5A,2012 S5A,active
shagger1_,cmt4vbuqw00u26rikyi9ab7nt,6239,shagger1_,5,2012 S5A,2014 S1A,active
oo_aiyanna_oo,cmt4vbut600u36rikyxmrwzji,6240,oo_aiyanna_oo,1,2013 S1B,2013 S1B,active
fl_raver_2005,cmt4vbuvf00u46riknipdu8kt,6241,fl_raver_2005,6,2013 S1B,2014 S1B,active
angelic_babe_from.h3ll,cmt4vbuxm00u56rik4koojzhv,6242,angelic_babe_from.h3ll,2,2013 S1B,2013 S2B,active
smiley_cor_16,cmt4vbuzu00u66rikizlkzv6t,6243,smiley_cor_16,1,2013 S1B,2013 S1B,active
_spoonie_,cmt4vbv2100u76rikbfp1aqd9,6244,_spoonie_,5,2013 S1B,2014 S1A,active
htaylur,cmt4vbv4m00u86rikbrxgmkys,6245,htaylur,1,2013 S1B,2013 S1B,active
mr.skillfull,cmt4vbv7a00u96riksyca7xbu,6246,mr.skillfull,2,2013 S1B,2013 S2B,active
cool___spot,cmt4vbv9r00ua6rikodvvabjl,6247,cool___spot,1,2013 S1B,2013 S1B,active
sruoynahtreggiberasboobym,cmt4vbvc200ub6rik9gl0h1o0,6248,sruoynahtreggiberasboobym,2,2013 S1B,2013 S2B,active
invisible_cue_ball,cmt4vbvea00uc6rikk8103sxi,6249,invisible_cue_ball,1,2013 S1B,2013 S1B,active
__voodoo,cmt4vbvgk00ud6rikrft7rzn7,6250,__voodoo,2,2013 S1B,2013 S2B,active
xlxmooneyxlx,cmt4vbvis00ue6rik5uv0ibbe,6251,xlxmooneyxlx,5,2013 S1B,2014 S1B,active
ty_11_24,cmt4vbvkz00uf6rikxobo9bp7,6252,ty_11_24,2,2013 S1B,2013 S2B,active
l2uthless69,cmt4vbvnb00ug6rik458d1pzb,6253,l2uthless69,1,2013 S1B,2013 S1B,active
a.real_g,cmt4vbvpi00uh6riki6tq6yg4,6254,a.real_g,2,2013 S1B,2013 S2B,active
sir___lancelot,cmt4vbvrs00ui6rikqfqf4pcc,6255,sir___lancelot,1,2013 S1A,2013 S1A,active
metal_drummer_1982,cmt4vbvtz00uj6rikl8s2o5bg,6256,metal_drummer_1982,1,2013 S1A,2013 S1A,active
sexeh_serena,cmt4vbvwf00uk6rikva10obw8,6257,sexeh_serena,5,2013 S1A,2014 S1A,active
xxjrobertsxx,cmt4vbvym00ul6rik2uxehq8h,6258,xxjrobertsxx,4,2013 S1A,2013 S4A,active
aaaaaaaaaaaanil,cmt4vbw0t00um6rikbe291i8k,6259,aaaaaaaaaaaanil,1,2013 S1A,2013 S1A,active
buddybong,cmt4vbw3200un6rikb1fynp0k,6260,buddybong,3,2013 S2A,2013 S5A,active
caspah,cmt4vbw5b00uo6rikysz2b10p,6261,caspah,1,2013 S2A,2013 S2A,active
ryrys_yim,cmt4vbw7l00up6rikc390kule,6262,ryrys_yim,2,2013 S2B,2014 S1B,active
sassy_lynn_,cmt4vbw9r00uq6rik2vvvk6m8,6263,sassy_lynn_,1,2013 S2B,2013 S2B,active
zlzzllzzlzzllzzlzzllz,cmt4vbwby00ur6rik97jp0u27,6264,zlzzllzzlzzllzzlzzllz,4,2013 S2B,2014 S1B,active
ch3sn3y,cmt4vbwe400us6rikdvgbo6z0,6265,ch3sn3y,2,2013 S2B,2013 S3B,active
legend_girl,cmt4vbwg800ut6rikcstfu0f8,6266,legend_girl,3,2013 S2B,2013 S4B,active
sicc.shot,cmt4vbwii00uu6rik1ln7ezya,6267,sicc.shot,5,2013 S2B,2014 S1A,active
dizzy190,cmt4vbwko00uv6rikkszvkqo1,6268,dizzy190,1,2013 S2B,2013 S2B,active
x_8ballmagic_x,cmt4vbwmy00uw6rikc60avcp3,6269,x_8ballmagic_x,2,2013 S2B,2013 S4B,active
forsaken.poolplayer,cmt4vbwp700ux6rik9n6gmolo,6270,forsaken.poolplayer,2,2013 S2B,2013 S3B,active
watchman875,cmt4vbwrd00uy6rik7eiq8mht,6271,watchman875,1,2013 S2B,2013 S2B,active
texas.tech,cmt4vbwtm00uz6rik7plz4pk0,6272,texas.tech,1,2013 S3A,2013 S3A,active
l_y_n_n_,cmt4vbwvu00v06rikq8inolno,6273,l_y_n_n_,4,2013 S3B,2014 S1B,active
lovecreat0r,cmt4vbwy200v16rikcom0i1f5,6274,lovecreat0r,4,2013 S3B,2014 S1B,active
x_kike_x@yahoo.com,cmt4vbx0900v26rikzsexbl0e,6275,x_kike_x@yahoo.com,2,2013 S3B,2013 S4B,active
yay,cmt4vbx2g00v36rik29tbh46n,6276,yay,2,2013 S3B,2013 S4A,active
kerry_8br,cmt4vbx4r00v46rik2gevl9xm,6277,kerry_8br,5,2013 S2B,2014 S1B,active
canadian.hustler,cmt4vbx6x00v56rikxym88jqu,6278,canadian.hustler,2,2013 S3B,2013 S4B,active
silence.plzzzz,cmt4vbx9500v66rikddzwj6zm,6279,silence.plzzzz,1,2013 S3B,2013 S3B,active
irish.gary,cmt4vbxbb00v76rikw81c4f4f,6280,irish.gary,1,2013 S3B,2013 S3B,active
l3randon_753,cmt4vbxdj00v86rikmce2k5w2,6281,l3randon_753,3,2013 S3B,2014 S1A,active
bad_ass30,cmt4vbxft00v96riktbbskwhr,6282,bad_ass30,2,2013 S3B,2013 S4B,active
snowdragons,cmt4vbxi100va6riksn8crrin,6283,snowdragons,1,2013 S3B,2013 S3B,active
mr.skillful,cmt4vbxk900vb6rikb3b8epp1,6284,mr.skillful,3,2013 S1B,2013 S3B,active
lover_1432000,cmt4vbxmh00vc6rikfg3g5gv0,6285,lover_1432000,4,2013 S3B,2014 S1B,active
xlx_sid_xlx,cmt4vbxon00vd6rik5o9c2ib4,6286,xlx_sid_xlx,2,2013 S4A,2014 S1A,active
grey_goose,cmt4vbxqu00ve6rikbrfl0cp5,6287,grey_goose,1,2013 S4A,2013 S4A,active
crocodilefr,cmt4vbxt200vf6rik80pq1f3c,6288,crocodilefr,2,2013 S4B,2013 S5B,active
angliii,cmt4vbxv700vg6rik1tgleqc7,6289,angliii,1,2013 S4B,2013 S4B,active
sl_blue,cmt4vbxxe00vh6rikmk15waip,6290,sl_blue,3,2013 S4B,2014 S1A,active
hommie_girls,cmt4vbxzj00vi6rikvsmrlpsj,6291,hommie_girls,1,2013 S4B,2013 S4B,active
shelle4461,cmt4vby1q00vj6riky07c7kjs,6292,shelle4461,1,2013 S4B,2013 S4B,active
l2ick,cmt4vby3x00vk6rik9hm04z5g,6293,l2ick,1,2013 S4B,2013 S4B,active
pros_dice_3,cmt4vby6800vl6rikqyzzxpoh,6294,pros_dice_3,2,2013 S4B,2013 S5B,active
nikkis.yim1,cmt4vby8p00vm6rikzagpy4ri,6295,nikkis.yim1,1,2013 S4B,2013 S4B,active
_joshey_,cmt4vbyaw00vn6rikhzy8lmvt,6296,_joshey_,1,2013 S4B,2013 S4B,active
sigguyone,cmt4vbyd900vo6rikwoaetabs,6297,sigguyone,2,2013 S4B,2013 S5B,active
x_pocket.change_x,cmt4vbyfg00vp6rikgmm26030,6298,x_pocket.change_x,3,2013 S4B,2014 S1B,active
winniethepeg03,cmt4vbyhp00vq6rik3jhf61cx,6299,winniethepeg03,1,2013 S4B,2013 S4B,active
mr_bigbat,cmt4vbyjv00vr6rikhwkjly6o,6300,mr_bigbat,1,2013 S4B,2013 S4B,active
dale_the_crazy_pink_man,cmt4vbym100vs6rikie2crhbs,6301,dale_the_crazy_pink_man,2,2013 S5B,2014 S1B,active
i_am_vexomz,cmt4vbyob00vt6rik9fj26p37,6302,i_am_vexomz,1,2013 S5B,2013 S5B,active
diplomatical,cmt4vbyqh00vu6rikatis1cnl,6303,diplomatical,1,2013 S5A,2013 S5A,active
cry_sucker,cmt4vbysn00vv6rikr15vuus9,6304,cry_sucker,1,2013 S5A,2013 S5A,active
nike+swoosh,cmt4vbyuv00vw6rik8fc1wbot,6305,nike+swoosh,1,2013 S5A,2013 S5A,active
dippin.thewic,cmt4vbyx300vx6rik8eg53hgi,6306,dippin.thewic,3,2008 S1A,2014 S1A,active
warp,cmt4vbyzm00vy6rikn8ystf20,6307,warp,1,2013 S5A,2013 S5A,active
hotmaleap,cmt4vbz2500vz6rikxqtlb1vl,6308,hotmaleap,1,2013 S5A,2013 S5A,active
masters_reborn,cmt4vbz4r00w06rike9um01o1,6309,masters_reborn,2,2006 S1A,2013 S5A,active
ll_relentless_ll,cmt4vbz7100w16rik33u61eav,6310,ll_relentless_ll,1,2014 S1B,2014 S1B,active
konstantah,cmt4vbz9800w26rikohx6527g,6311,konstantah,1,2014 S1B,2014 S1B,active
the_burb,cmt4vbzbg00w36rikl2me94en,6312,the_burb,1,2014 S1B,2014 S1B,active
alejandro_vagoneta,cmt4vbzdn00w46rik5wdbbeki,6313,alejandro_vagoneta,1,2014 S1B,2014 S1B,active
