group_id,season_id,division,group_letter,player_id,slot,played,wins,losses,draws,games_for,games_against,win_pct,points,bonus,total
2006-s2-single-GA,2006-s2,single,A,P0500,4,6,3,1,2,35,25,58,12,,12
2006-s2-single-GA,2006-s2,single,A,P0300,5,6,3,3,0,31,29,52,10,,10
2006-s2-single-GA,2006-s2,single,A,P0491,6,6,1,4,1,28,32,47,5,,5
2006-s2-single-GB,2006-s2,single,B,P0478,0,6,5,1,0,37,23,62,16,,16
2006-s2-single-GB,2006-s2,single,B,P0274,1,6,4,1,1,39,21,65,14,,14
2006-s2-single-GB,2006-s2,single,B,P0397,2,5,0,5,0,12,38,24,0,,0
2006-s2-single-GB,2006-s2,single,B,P0165,3,6,3,2,1,34,26,57,11,,11
2006-s2-single-GB,2006-s2,single,B,P0024,4,6,4,2,0,31,29,52,13,,13
2006-s2-single-GB,2006-s2,single,B,P0476,5,6,2,2,2,30,30,50,9,,9
2006-s2-single-GB,2006-s2,single,B,P0602,6,5,0,5,0,15,35,30,0,,0
2006-s2-single-GC,2006-s2,single,C,P0226,0,5,4,0,1,33,17,66,14,,14
2006-s2-single-GC,2006-s2,single,C,P0349,1,6,4,2,0,35,25,58,13,,13
2006-s2-single-GC,2006-s2,single,C,P0051,2,6,3,3,0,33,27,55,10,,10
2006-s2-single-GC,2006-s2,single,C,P0434,3,6,2,4,0,28,32,47,7,,7
2006-s2-single-GC,2006-s2,single,C,P0620,4,6,0,6,0,0,60,0,0,,0
2006-s2-single-GC,2006-s2,single,C,P0331,5,6,4,2,0,39,21,65,13,,13
2006-s2-single-GC,2006-s2,single,C,P0334,6,6,3,2,1,38,22,63,11,,11
2006-s2-single-GD,2006-s2,single,D,P0258,0,6,3,2,1,37,23,62,11,,11
2006-s2-single-GD,2006-s2,single,D,P0603,1,6,5,1,0,41,19,68,16,,16
2006-s2-single-GD,2006-s2,single,D,P0455,2,6,3,3,0,29,31,48,10,,10
2006-s2-single-GD,2006-s2,single,D,P0061,3,4,1,3,0,13,27,33,3,,3
2006-s2-single-GD,2006-s2,single,D,P0571,4,5,2,2,1,25,25,50,7,,7
2006-s2-single-GD,2006-s2,single,D,P0013,5,5,0,5,0,8,42,16,0,,0
2006-s2-single-GD,2006-s2,single,D,P0053,6,6,4,2,0,37,23,62,13,,13
2006-s2-single-GE,2006-s2,single,E,P0297,0,6,4,0,2,40,20,67,15,,15
2006-s2-single-GE,2006-s2,single,E,P0261,1,6,4,0,2,39,21,65,15,,15
2006-s2-single-GE,2006-s2,single,E,P0399,2,5,1,4,0,16,34,32,3,,3
2006-s2-single-GE,2006-s2,single,E,P0568,3,5,2,2,1,25,25,50,7,,7
2006-s2-single-GE,2006-s2,single,E,P0243,4,6,3,0,3,33,27,55,13,,13
2006-s2-single-GE,2006-s2,single,E,P0569,5,3,0,3,0,12,18,40,0,,0
2006-s2-single-GE,2006-s2,single,E,P0063,6,4,0,4,0,14,26,28,0,,0
2006-s2-single-GF,2006-s2,single,F,P0382,0,3,1,1,1,16,14,55,4,,4
2006-s2-single-GF,2006-s2,single,F,P0077,1,5,3,1,1,28,22,56,10,,10
2006-s2-single-GF,2006-s2,single,F,P0337,2,6,0,6,0,12,48,20,1,,1
2006-s2-single-GF,2006-s2,single,F,P0317,3,5,3,1,1,28,22,56,10,,10
2006-s2-single-GF,2006-s2,single,F,P0076,4,6,4,1,1,40,20,66,14,,14
2006-s2-single-GF,2006-s2,single,F,P0224,5,6,4,2,0,34,26,57,13,,13
2006-s2-single-GF,2006-s2,single,F,P0146,6,5,1,4,0,22,28,44,3,,3
2006-s2-single-GG,2006-s2,single,G,P0271,0,6,2,1,3,31,29,52,10,,10
2006-s2-single-GG,2006-s2,single,G,P0545,1,4,2,1,1,23,17,58,7,,7
2006-s2-single-GG,2006-s2,single,G,P0055,2,4,0,3,1,16,24,40,1,,1
2006-s2-single-GG,2006-s2,single,G,P0255,3,6,4,0,2,37,23,62,15,,15
2006-s2-single-GG,2006-s2,single,G,P0622,4,5,0,2,3,23,27,46,3,,3
2006-s2-single-GG,2006-s2,single,G,P0388,5,6,4,2,0,30,30,50,13,,13
2006-s2-single-GG,2006-s2,single,G,P0445,6,5,0,3,2,20,30,40,2,,2
2006-s2-single-GH,2006-s2,single,H,P0535,0,6,4,1,1,38,22,63,14,,14
2006-s2-single-GH,2006-s2,single,H,P0411,1,5,3,2,0,25,25,50,9,,9
2006-s2-single-GH,2006-s2,single,H,P0575,2,4,1,3,0,11,29,28,3,,3
2006-s2-single-GH,2006-s2,single,H,P0012,3,5,1,3,1,23,27,46,4,,4
2006-s2-single-GH,2006-s2,single,H,P0033,4,6,5,0,1,46,14,77,17,,17
2006-s2-single-GH,2006-s2,single,H,P0440,5,4,1,3,0,13,27,33,3,,3
2006-s2-single-GH,2006-s2,single,H,P0166,6,6,1,4,1,24,36,40,5,,5
2006-s2-single-GI,2006-s2,single,I,P0140,0,6,4,0,2,40,20,66,15,,15
2006-s2-single-GI,2006-s2,single,I,P0487,1,6,2,1,3,37,23,62,10,,10
2006-s2-single-GI,2006-s2,single,I,P0172,2,5,2,1,2,29,21,58,8,,8
2006-s2-single-GI,2006-s2,single,I,P0126,3,4,0,4,0,12,28,30,0,,0
2006-s2-single-GI,2006-s2,single,I,P0504,4,6,0,6,0,0,60,0,0,,0
2006-s2-single-GI,2006-s2,single,I,P0029,5,6,4,2,0,35,25,58,13,,13
2006-s2-single-GI,2006-s2,single,I,P0252,6,6,2,1,3,36,24,60,10,,10
2006-s2-single-GJ,2006-s2,single,J,P0490,0,6,0,6,0,0,60,0,0,,0
2006-s2-single-GJ,2006-s2,single,J,P0335,1,6,6,0,0,45,15,75,,,
2006-s2-single-GJ,2006-s2,single,J,P0528,2,5,1,4,0,25,25,50,3,,3
2006-s2-single-GJ,2006-s2,single,J,P0425,3,3,1,2,0,11,19,37,3,,3
2006-s2-single-GJ,2006-s2,single,J,P0197,4,6,4,2,0,39,21,65,13,,13
2006-s2-single-GJ,2006-s2,single,J,P0062,5,6,5,1,0,42,18,70,16,,16
2006-s2-single-GJ,2006-s2,single,J,P0635,6,6,3,3,0,38,22,63,10,,10
2006-s2-single-GW,2006-s2,single,W,P0559,0,3,0,3,0,10,20,33,0,,0
2006-s2-single-GW,2006-s2,single,W,P0515,1,7,4,0,3,45,25,64,16,,16
2006-s2-single-GW,2006-s2,single,W,P0629,2,2,0,1,1,9,11,45,1,,1
2006-s2-single-GW,2006-s2,single,W,P0628,3,3,1,2,0,12,18,40,3,,3
2006-s2-single-GW,2006-s2,single,W,P0357,4,4,2,0,2,25,15,63,8,,8
2006-s2-single-GW,2006-s2,single,W,P0228,5,3,0,3,0,3,27,10,0,,0
2006-s2-single-GW,2006-s2,single,W,P0058,6,5,3,0,2,33,17,66,11,,11
2006-s2-single-GW,2006-s2,single,W,P0451,7,1,0,1,0,3,7,30,0,,0
2006-s2-single-GX,2006-s2,single,X,P0160,0,7,5,1,1,40,30,57,17,,17
2006-s2-single-GX,2006-s2,single,X,P0200,1,7,1,5,1,28,42,40,5,,5
2006-s2-single-GX,2006-s2,single,X,P0458,2,7,2,4,1,33,37,47,8,,8
2006-s2-single-GX,2006-s2,single,X,P0577,3,7,1,4,2,27,43,39,6,,6
2006-s2-single-GX,2006-s2,single,X,P0443,4,7,2,4,1,32,38,46,8,,8
2006-s2-single-GX,2006-s2,single,X,P0483,5,7,5,2,0,40,30,57,16,,16
2006-s2-single-GX,2006-s2,single,X,P0288,6,7,3,1,3,39,31,56,13,,13
2006-s2-single-GX,2006-s2,single,X,P0289,7,7,4,2,1,41,29,59,14,,14
2006-s2-single-GY,2006-s2,single,Y,P0206,0,7,5,2,0,45,25,64,16,,16
2006-s2-single-GY,2006-s2,single,Y,P0431,1,7,1,5,1,26,44,37,5,,5
2006-s2-single-GY,2006-s2,single,Y,P0075,2,7,3,0,4,39,31,52,14,,14
2006-s2-single-GY,2006-s2,single,Y,P0502,3,7,4,2,1,43,27,61,14,,14
2006-s2-single-GY,2006-s2,single,Y,P0585,4,6,1,3,2,19,41,32,6,,6
2006-s2-single-GY,2006-s2,single,Y,P0617,5,7,3,2,2,39,31,56,12,,12
2006-s2-single-GY,2006-s2,single,Y,P0614,6,6,4,2,0,38,22,63,12,,12
2006-s2-single-GY,2006-s2,single,Y,P0173,7,5,0,5,0,10,40,20,0,,0
2006-s2-single-GZ,2006-s2,single,Z,P0531,0,6,3,1,2,32,28,54,11,,11
2006-s2-single-GZ,2006-s2,single,Z,P0272,1,6,3,2,1,35,25,58,10,,10
2006-s2-single-GZ,2006-s2,single,Z,P0457,2,7,4,1,2,42,28,60,15,,15
2006-s2-single-GZ,2006-s2,single,Z,P0009,3,7,1,5,1,27,43,39,5,,5
2006-s2-single-GZ,2006-s2,single,Z,P0208,4,4,2,1,1,23,17,58,7,,7
2006-s3-A-GA,2006-s3,A,A,P0440,0,6,0,6,0,0,60,0,0,,0
2006-s3-A-GA,2006-s3,A,A,P0314,1,5,2,1,2,30,20,60,8,,8
2006-s3-A-GA,2006-s3,A,A,P0297,2,6,3,0,3,42,18,70,13,,13
2006-s3-A-GA,2006-s3,A,A,P0011,3,5,1,4,0,21,29,42,3,,3
2006-s3-A-GA,2006-s3,A,A,P0029,4,6,4,0,2,44,16,73,15,,15
2006-s3-A-GA,2006-s3,A,A,P0545,5,6,3,0,3,41,19,68,13,,13
2006-s3-A-GA,2006-s3,A,A,P0389,6,6,2,4,0,22,38,37,7,,7
2006-s3-A-GB,2006-s3,A,B,P0472,0,4,1,3,0,15,25,38,3,,3
2006-s3-A-GB,2006-s3,A,B,P0279,1,4,0,4,0,12,28,30,0,,0
2006-s3-A-GB,2006-s3,A,B,P0094,2,3,1,0,2,17,13,57,5,,5
2006-s3-A-GB,2006-s3,A,B,P0478,3,5,4,1,0,37,13,74,12,,12
2006-s3-A-GB,2006-s3,A,B,P0289,4,6,3,1,2,33,27,55,12,,12
2006-s3-A-GB,2006-s3,A,B,P0335,5,3,1,1,1,13,17,43,4,,4
2006-s3-A-GB,2006-s3,A,B,P0333,6,6,3,2,1,32,28,53,11,,11
2006-s3-A-GC,2006-s3,A,C,P0378,0,6,3,3,0,33,27,55,10,,10
2006-s3-A-GC,2006-s3,A,C,P0400,1,6,1,4,1,21,39,35,5,,5
2006-s3-A-GC,2006-s3,A,C,P0018,2,5,5,0,0,43,7,86,15,,15
2006-s3-A-GC,2006-s3,A,C,P0118,3,0,0,0,0,0,60,0,0,,0
2006-s3-A-GC,2006-s3,A,C,P0276,4,5,4,1,0,34,16,68,12,,12
2006-s3-A-GC,2006-s3,A,C,P0244,5,6,3,2,1,32,28,53,11,,11
2006-s3-A-GC,2006-s3,A,C,P0427,6,6,3,3,0,37,23,62,10,,10
2006-s3-A-GD,2006-s3,A,D,P0275,0,6,4,2,0,42,18,70,13,,13
2006-s3-A-GD,2006-s3,A,D,P0535,1,6,3,0,3,39,21,65,13,,13
2006-s3-A-GD,2006-s3,A,D,P0555,2,5,2,2,1,25,25,50,7,,7
2006-s3-A-GD,2006-s3,A,D,P0149,3,6,1,3,2,21,39,35,4,,4
2006-s3-A-GD,2006-s3,A,D,P0511,4,6,0,6,0,0,60,0,0,,0
2006-s3-A-GD,2006-s3,A,D,P0075,5,5,3,1,1,36,14,72,10,,10
2006-s3-A-GD,2006-s3,A,D,P0637,6,6,3,1,2,37,23,62,12,,12
2006-s3-A-GE,2006-s3,A,E,P0492,0,4,1,2,1,16,24,40,4,,4
2006-s3-A-GE,2006-s3,A,E,P0258,1,4,3,0,1,28,12,70,10,,10
2006-s3-A-GE,2006-s3,A,E,P0445,2,5,1,3,1,22,28,44,4,,4
2006-s3-A-GE,2006-s3,A,E,P0459,3,5,2,3,0,23,27,46,6,,6
2006-s3-A-GE,2006-s3,A,E,P0091,4,4,0,4,0,10,30,25,0,,0
2006-s3-A-GE,2006-s3,A,E,P0174,5,6,5,1,0,39,21,65,16,,16
2006-s3-A-GE,2006-s3,A,E,P0487,6,3,2,0,1,20,10,67,7,,7
2006-s3-A-GF,2006-s3,A,F,P0430,0,5,3,1,1,30,20,60,10,,10
2006-s3-A-GF,2006-s3,A,F,P0324,1,6,4,0,2,41,19,68,15,,15
2006-s3-A-GF,2006-s3,A,F,P0337,2,6,0,6,0,13,47,22,1,,1
2006-s3-A-GF,2006-s3,A,F,P0491,3,6,3,3,0,28,32,47,10,,10
2006-s3-A-GF,2006-s3,A,F,P0583,4,5,2,3,0,23,27,46,6,,6
2006-s3-A-GF,2006-s3,A,F,P0262,5,4,3,1,0,27,13,68,9,,9
2006-s3-A-GF,2006-s3,A,F,P0194,6,3,1,1,1,17,13,57,4,,4
2006-s3-A-GG,2006-s3,A,G,P0255,0,5,1,3,1,21,29,42,4,,4
2006-s3-A-GG,2006-s3,A,G,P0077,1,2,0,1,1,9,11,45,1,,1
2006-s3-A-GG,2006-s3,A,G,P0616,2,5,0,5,0,14,36,28,0,,0
2006-s3-A-GG,2006-s3,A,G,P0617,3,5,4,1,0,30,20,60,12,,12
2006-s3-A-GG,2006-s3,A,G,P0252,4,6,5,1,0,39,21,65,16,,16
2006-s3-A-GG,2006-s3,A,G,P0309,5,5,1,2,2,23,27,46,5,,5
2006-s3-A-GG,2006-s3,A,G,P0186,6,6,3,1,2,34,26,57,11,,11
2006-s3-A-GH,2006-s3,A,H,P0166,0,6,2,2,2,25,35,42,8,,8
2006-s3-A-GH,2006-s3,A,H,P0532,1,6,4,1,1,40,20,67,14,,14
2006-s3-A-GH,2006-s3,A,H,P0622,2,6,4,0,2,37,23,62,15,,15
2006-s3-A-GH,2006-s3,A,H,P0206,3,6,1,4,1,27,33,45,5,,5
2006-s3-A-GH,2006-s3,A,H,P0557,4,6,0,6,0,14,46,23,1,,1
2006-s3-A-GH,2006-s3,A,H,P0261,5,6,4,2,0,36,24,60,13,,13
2006-s3-A-GH,2006-s3,A,H,P0479,6,6,3,3,0,31,29,52,10,,10
2006-s3-A-GI,2006-s3,A,I,P0331,0,5,3,0,2,32,18,64,11,,11
2006-s3-A-GI,2006-s3,A,I,P0488,1,3,2,0,1,19,11,63,7,,7
2006-s3-A-GI,2006-s3,A,I,P0328,2,1,0,1,0,1,9,10,0,,0
2006-s3-A-GI,2006-s3,A,I,P0423,3,2,0,2,0,0,20,0,0,,0
2006-s3-A-GI,2006-s3,A,I,P0161,4,5,4,1,0,42,8,84,12,,12
2006-s3-A-GI,2006-s3,A,I,P0586,5,3,0,2,1,7,23,23,1,,1
2006-s3-A-GI,2006-s3,A,I,P0548,6,4,1,3,0,19,21,47,3,,3
2006-s3-A-GJ,2006-s3,A,J,P0428,0,5,4,1,0,36,14,72,13,,13
2006-s3-A-GJ,2006-s3,A,J,P0318,1,6,4,1,1,39,21,65,14,,14
2006-s3-A-GJ,2006-s3,A,J,P0393,2,6,3,3,0,37,23,62,10,,10
2006-s3-A-GJ,2006-s3,A,J,P0551,3,6,1,5,0,13,47,22,4,,4
2006-s3-A-GJ,2006-s3,A,J,P0592,4,6,1,4,1,21,39,35,5,,5
2006-s3-A-GJ,2006-s3,A,J,P0055,5,6,2,4,0,21,39,35,7,,7
2006-s3-A-GJ,2006-s3,A,J,P0169,6,6,5,1,0,43,17,72,16,,16
2006-s3-A-GW,2006-s3,A,W,P0281,0,6,4,2,0,34,26,57,13,,13
2006-s3-A-GW,2006-s3,A,W,P0390,1,2,1,1,0,8,12,40,3,,3
2006-s3-A-GW,2006-s3,A,W,P0614,2,4,0,4,0,12,28,30,0,,0
2006-s3-A-GW,2006-s3,A,W,P0220,3,5,2,3,0,25,25,50,6,,6
2006-s3-A-GW,2006-s3,A,W,P0631,4,3,1,1,1,15,15,50,4,,4
2006-s3-A-GW,2006-s3,A,W,P0454,5,3,3,0,0,23,7,77,9,,9
2006-s3-A-GW,2006-s3,A,W,P0383,6,5,2,2,1,24,26,48,7,,7
2006-s3-A-GX,2006-s3,A,X,P0329,0,6,4,1,1,34,26,57,14,,14
2006-s3-A-GX,2006-s3,A,X,P0431,1,6,0,6,0,18,42,30,0,,0
2006-s3-A-GX,2006-s3,A,X,P0607,2,6,4,1,1,36,24,60,14,,14
2006-s3-A-GX,2006-s3,A,X,P0502,3,6,3,2,1,31,29,52,11,,11
2006-s3-A-GX,2006-s3,A,X,P0514,4,5,2,2,1,22,28,44,7,,7
2006-s3-A-GX,2006-s3,A,X,P0524,5,5,1,4,0,21,29,42,3,,3
2006-s3-A-GX,2006-s3,A,X,P0209,6,6,3,1,2,38,22,63,12,,12
2006-s3-A-GY,2006-s3,A,Y,P0218,0,6,2,2,2,34,26,57,9,,9
2006-s3-A-GY,2006-s3,A,Y,P0434,1,6,5,1,0,36,24,60,16,,16
2006-s3-A-GY,2006-s3,A,Y,P0577,2,6,1,2,3,33,27,55,7,,7
2006-s3-A-GY,2006-s3,A,Y,P0359,3,6,2,3,1,28,32,47,8,,8
2006-s3-A-GY,2006-s3,A,Y,P0529,4,6,3,3,0,28,32,47,10,,10
2006-s3-A-GY,2006-s3,A,Y,P0560,5,6,0,6,0,9,51,15,0,,0
2006-s3-A-GY,2006-s3,A,Y,P0247,6,6,4,0,2,42,18,70,15,,15
2006-s3-A-GZ,2006-s3,A,Z,P0353,0,6,4,1,1,36,24,60,14,,14
2006-s3-A-GZ,2006-s3,A,Z,P0650,1,6,0,5,1,22,38,37,2,,2
2006-s3-A-GZ,2006-s3,A,Z,P0558,2,6,1,5,0,19,41,37,4,,4
2006-s3-A-GZ,2006-s3,A,Z,P0288,3,6,3,1,2,37,23,62,12,,12
2006-s3-A-GZ,2006-s3,A,Z,P0572,4,6,1,4,1,23,37,38,5,,5
2006-s3-A-GZ,2006-s3,A,Z,P0214,5,6,4,1,1,33,27,55,14,,14
2006-s3-A-GZ,2006-s3,A,Z,P0196,6,6,5,1,0,40,20,67,16,,16
2006-s3-B-GA,2006-s3,B,A,P0440,0,6,0,6,0,0,60,0,0,,0
2006-s3-B-GA,2006-s3,B,A,P0314,1,5,2,1,2,30,20,60,8,,8
2006-s3-B-GA,2006-s3,B,A,P0297,2,6,3,0,3,42,18,70,13,,13
2006-s3-B-GA,2006-s3,B,A,P0011,3,5,1,4,0,21,29,42,3,,3
2006-s3-B-GA,2006-s3,B,A,P0029,4,6,4,0,2,44,16,73,15,,15
2006-s3-B-GA,2006-s3,B,A,P0545,5,6,3,0,3,41,19,68,13,,13
2006-s3-B-GA,2006-s3,B,A,P0389,6,6,2,4,0,22,38,37,7,,7
2006-s3-B-GB,2006-s3,B,B,P0472,0,4,1,3,0,15,25,38,3,,3
2006-s3-B-GB,2006-s3,B,B,P0279,1,4,0,4,0,12,28,30,0,,0
2006-s3-B-GB,2006-s3,B,B,P0094,2,3,1,0,2,17,13,57,5,,5
2006-s3-B-GB,2006-s3,B,B,P0478,3,5,4,1,0,37,13,74,12,,12
2006-s3-B-GB,2006-s3,B,B,P0289,4,6,3,1,2,33,27,55,12,,12
2006-s3-B-GB,2006-s3,B,B,P0335,5,3,1,1,1,13,17,43,4,,4
2006-s3-B-GB,2006-s3,B,B,P0333,6,6,3,2,1,32,28,53,11,,11
2006-s3-B-GC,2006-s3,B,C,P0378,0,6,3,3,0,33,27,55,10,,10
2006-s3-B-GC,2006-s3,B,C,P0400,1,6,1,4,1,21,39,35,5,,5
2006-s3-B-GC,2006-s3,B,C,P0018,2,5,5,0,0,43,7,86,15,,15
2006-s3-B-GC,2006-s3,B,C,P0118,3,0,0,0,0,0,60,0,0,,0
2006-s3-B-GC,2006-s3,B,C,P0276,4,5,4,1,0,34,16,68,12,,12
2006-s3-B-GC,2006-s3,B,C,P0244,5,6,3,2,1,32,28,53,11,,11
2006-s3-B-GC,2006-s3,B,C,P0427,6,6,3,3,0,37,23,62,10,,10
2006-s3-B-GD,2006-s3,B,D,P0275,0,6,4,2,0,42,18,70,13,,13
2006-s3-B-GD,2006-s3,B,D,P0535,1,6,3,0,3,39,21,65,13,,13
2006-s3-B-GD,2006-s3,B,D,P0555,2,5,2,2,1,25,25,50,7,,7
2006-s3-B-GD,2006-s3,B,D,P0149,3,6,1,3,2,21,39,35,4,,4
2006-s3-B-GD,2006-s3,B,D,P0511,4,6,0,6,0,0,60,0,0,,0
2006-s3-B-GD,2006-s3,B,D,P0075,5,5,3,1,1,36,14,72,10,,10
2006-s3-B-GD,2006-s3,B,D,P0637,6,6,3,1,2,37,23,62,12,,12
2006-s3-B-GE,2006-s3,B,E,P0492,0,4,1,2,1,16,24,40,4,,4
2006-s3-B-GE,2006-s3,B,E,P0258,1,4,3,0,1,28,12,70,10,,10
2006-s3-B-GE,2006-s3,B,E,P0445,2,5,1,3,1,22,28,44,4,,4
2006-s3-B-GE,2006-s3,B,E,P0459,3,5,2,3,0,23,27,46,6,,6
2006-s3-B-GE,2006-s3,B,E,P0091,4,4,0,4,0,10,30,25,0,,0
2006-s3-B-GE,2006-s3,B,E,P0174,5,6,5,1,0,39,21,65,16,,16
2006-s3-B-GE,2006-s3,B,E,P0487,6,3,2,0,1,20,10,67,7,,7
2006-s3-B-GF,2006-s3,B,F,P0430,0,5,3,1,1,30,20,60,10,,10
2006-s3-B-GF,2006-s3,B,F,P0324,1,6,4,0,2,41,19,68,15,,15
2006-s3-B-GF,2006-s3,B,F,P0337,2,6,0,6,0,13,47,22,1,,1
2006-s3-B-GF,2006-s3,B,F,P0491,3,6,3,3,0,28,32,47,10,,10
2006-s3-B-GF,2006-s3,B,F,P0583,4,5,2,3,0,23,27,46,6,,6
2006-s3-B-GF,2006-s3,B,F,P0262,5,4,3,1,0,27,13,68,9,,9
2006-s3-B-GF,2006-s3,B,F,P0194,6,3,1,1,1,17,13,57,4,,4
2006-s3-B-GG,2006-s3,B,G,P0255,0,5,1,3,1,21,29,42,4,,4
2006-s3-B-GG,2006-s3,B,G,P0077,1,2,0,1,1,9,11,45,1,,1
2006-s3-B-GG,2006-s3,B,G,P0616,2,5,0,5,0,14,36,28,0,,0
2006-s3-B-GG,2006-s3,B,G,P0617,3,5,4,1,0,30,20,60,12,,12
2006-s3-B-GG,2006-s3,B,G,P0252,4,6,5,1,0,39,21,65,16,,16
2006-s3-B-GG,2006-s3,B,G,P0309,5,5,1,2,2,23,27,46,5,,5
2006-s3-B-GG,2006-s3,B,G,P0186,6,6,3,1,2,34,26,57,11,,11
2006-s3-B-GH,2006-s3,B,H,P0166,0,6,2,2,2,25,35,42,8,,8
2006-s3-B-GH,2006-s3,B,H,P0532,1,6,4,1,1,40,20,67,14,,14
2006-s3-B-GH,2006-s3,B,H,P0622,2,6,4,0,2,37,23,62,15,,15
2006-s3-B-GH,2006-s3,B,H,P0206,3,6,1,4,1,27,33,45,5,,5
2006-s3-B-GH,2006-s3,B,H,P0557,4,6,0,6,0,14,46,23,1,,1
2006-s3-B-GH,2006-s3,B,H,P0261,5,6,4,2,0,36,24,60,13,,13
2006-s3-B-GH,2006-s3,B,H,P0479,6,6,3,3,0,31,29,52,10,,10
2006-s3-B-GI,2006-s3,B,I,P0331,0,5,3,0,2,32,18,64,11,,11
2006-s3-B-GI,2006-s3,B,I,P0488,1,3,2,0,1,19,11,63,7,,7
2006-s3-B-GI,2006-s3,B,I,P0328,2,1,0,1,0,1,9,10,0,,0
2006-s3-B-GI,2006-s3,B,I,P0423,3,2,0,2,0,0,20,0,0,,0
2006-s3-B-GI,2006-s3,B,I,P0161,4,5,4,1,0,42,8,84,12,,12
2006-s3-B-GI,2006-s3,B,I,P0586,5,3,0,2,1,7,23,23,1,,1
2006-s3-B-GI,2006-s3,B,I,P0548,6,4,1,3,0,19,21,47,3,,3
2006-s3-B-GJ,2006-s3,B,J,P0428,0,5,4,1,0,36,14,72,13,,13
2006-s3-B-GJ,2006-s3,B,J,P0318,1,6,4,1,1,39,21,65,14,,14
2006-s3-B-GJ,2006-s3,B,J,P0393,2,6,3,3,0,37,23,62,10,,10
2006-s3-B-GJ,2006-s3,B,J,P0551,3,6,1,5,0,13,47,22,4,,4
2006-s3-B-GJ,2006-s3,B,J,P0592,4,6,1,4,1,21,39,35,5,,5
2006-s3-B-GJ,2006-s3,B,J,P0055,5,6,2,4,0,21,39,35,7,,7
2006-s3-B-GJ,2006-s3,B,J,P0169,6,6,5,1,0,43,17,72,16,,16
2006-s3-B-GW,2006-s3,B,W,P0281,0,6,4,2,0,34,26,57,13,,13
2006-s3-B-GW,2006-s3,B,W,P0390,1,2,1,1,0,8,12,40,3,,3
2006-s3-B-GW,2006-s3,B,W,P0614,2,4,0,4,0,12,28,30,0,,0
2006-s3-B-GW,2006-s3,B,W,P0220,3,5,2,3,0,25,25,50,6,,6
2006-s3-B-GW,2006-s3,B,W,P0631,4,3,1,1,1,15,15,50,4,,4
2006-s3-B-GW,2006-s3,B,W,P0454,5,3,3,0,0,23,7,77,9,,9
2006-s3-B-GW,2006-s3,B,W,P0383,6,5,2,2,1,24,26,48,7,,7
2006-s3-B-GX,2006-s3,B,X,P0329,0,6,4,1,1,34,26,57,14,,14
2006-s3-B-GX,2006-s3,B,X,P0431,1,6,0,6,0,18,42,30,0,,0
2006-s3-B-GX,2006-s3,B,X,P0607,2,6,4,1,1,36,24,60,14,,14
2006-s3-B-GX,2006-s3,B,X,P0502,3,6,3,2,1,31,29,52,11,,11
2006-s3-B-GX,2006-s3,B,X,P0514,4,5,2,2,1,22,28,44,7,,7
2006-s3-B-GX,2006-s3,B,X,P0524,5,5,1,4,0,21,29,42,3,,3
2006-s3-B-GX,2006-s3,B,X,P0209,6,6,3,1,2,38,22,63,12,,12
2006-s3-B-GY,2006-s3,B,Y,P0218,0,6,2,2,2,34,26,57,9,,9
2006-s3-B-GY,2006-s3,B,Y,P0434,1,6,5,1,0,36,24,60,16,,16
2006-s3-B-GY,2006-s3,B,Y,P0577,2,6,1,2,3,33,27,55,7,,7
2006-s3-B-GY,2006-s3,B,Y,P0359,3,6,2,3,1,28,32,47,8,,8
2006-s3-B-GY,2006-s3,B,Y,P0529,4,6,3,3,0,28,32,47,10,,10
2006-s3-B-GY,2006-s3,B,Y,P0560,5,6,0,6,0,9,51,15,0,,0
2006-s3-B-GY,2006-s3,B,Y,P0247,6,6,4,0,2,42,18,70,15,,15
2006-s3-B-GZ,2006-s3,B,Z,P0353,0,6,4,1,1,36,24,60,14,,14
2006-s3-B-GZ,2006-s3,B,Z,P0650,1,6,0,5,1,22,38,37,2,,2
2006-s3-B-GZ,2006-s3,B,Z,P0558,2,6,1,5,0,19,41,37,4,,4
2006-s3-B-GZ,2006-s3,B,Z,P0288,3,6,3,1,2,37,23,62,12,,12
2006-s3-B-GZ,2006-s3,B,Z,P0572,4,6,1,4,1,23,37,38,5,,5
2006-s3-B-GZ,2006-s3,B,Z,P0214,5,6,4,1,1,33,27,55,14,,14
2006-s3-B-GZ,2006-s3,B,Z,P0196,6,6,5,1,0,40,20,67,16,,16
2006-s4-A-GA,2006-s4,A,A,P0478,0,6,4,1,1,43,17,72,14,,14
2006-s4-A-GA,2006-s4,A,A,P0161,1,6,5,1,0,39,21,65,16,,16
2006-s4-A-GA,2006-s4,A,A,P0392,2,4,0,4,0,8,32,20,0,,0
2006-s4-A-GA,2006-s4,A,A,P0289,3,6,2,3,1,30,30,50,8,,8
2006-s4-A-GA,2006-s4,A,A,P0209,4,6,4,2,0,39,21,65,13,,13
2006-s4-A-GA,2006-s4,A,A,P0446,5,6,4,2,0,29,31,48,13,,13
2006-s4-A-GA,2006-s4,A,A,P0521,6,5,0,5,0,10,40,20,0,,0
2006-s4-A-GB,2006-s4,A,B,P0018,0,6,3,2,1,40,20,67,11,,11
2006-s4-A-GB,2006-s4,A,B,P0583,1,6,1,4,1,22,38,37,4,,4
2006-s4-A-GB,2006-s4,A,B,P0534,2,6,3,1,2,35,25,58,12,,12
