playoff_id,season_id,division,seed,player_id,handle
2011-s2-A,2011-s2,A,7,P0073,xlx_britishpoolking_xlx
2011-s2-A,2011-s2,A,26,,bye
2011-s2-A,2011-s2,A,10,P0726,mvp_croz
2011-s2-A,2011-s2,A,23,P1435,c.marcoo
2011-s2-A,2011-s2,A,3,P1404,aka_hero
2011-s2-A,2011-s2,A,30,,bye
2011-s2-A,2011-s2,A,14,P1594,spc_shogun
2011-s2-A,2011-s2,A,19,P1602,c.hampionn
2011-s2-A,2011-s2,A,6,P0617,tubaccy_spittin_rebel
2011-s2-A,2011-s2,A,27,,bye
2011-s2-A,2011-s2,A,11,P1410,underdogg_
2011-s2-A,2011-s2,A,22,P1539,SERGI_BOCA
2011-s2-B,2011-s2,B,1,P1536,safdarbandali
2011-s2-B,2011-s2,B,32,,bye
2011-s2-B,2011-s2,B,16,P1606,chad.
2011-s2-B,2011-s2,B,17,P1617,decent.shot
2011-s2-B,2011-s2,B,8,P1626,DDDDDAAAAANNNNN
2011-s2-B,2011-s2,B,25,,bye
2011-s2-B,2011-s2,B,9,P1607,cyberinferno1
2011-s2-B,2011-s2,B,24,,bye
2011-s2-B,2011-s2,B,4,P1677,l0osteekyo0l
2011-s2-B,2011-s2,B,29,,bye
2011-s2-B,2011-s2,B,13,P1663,SuGaRBa8y
2011-s2-B,2011-s2,B,20,P0907,the_pink_fuzzy_bear
2011-s2-B,2011-s2,B,5,P1413,astro61200
2011-s2-B,2011-s2,B,28,,bye
2011-s2-B,2011-s2,B,12,P1204,L0st_C0zz
2011-s2-B,2011-s2,B,21,,bye
2011-s2-B,2011-s2,B,2,P1572,A_D_A_M__
2011-s2-B,2011-s2,B,31,,bye
2011-s2-B,2011-s2,B,15,P1313,xl_bankqueen_lx
2011-s2-B,2011-s2,B,18,P1516,sexy.l3anker
2011-s2-B,2011-s2,B,7,P1622,CursedMan
2011-s2-B,2011-s2,B,26,,bye
2011-s2-B,2011-s2,B,10,P1642,dx.fanatic
2011-s2-B,2011-s2,B,23,,bye
2011-s2-B,2011-s2,B,3,P1456,lone__wolf
2011-s2-B,2011-s2,B,30,,bye
2011-s2-B,2011-s2,B,14,P1472,EddieS56
2011-s2-B,2011-s2,B,19,P1727,Victoria7k
2011-s2-B,2011-s2,B,6,P1554,UN_NATURAL
2011-s2-B,2011-s2,B,27,,bye
2011-s2-B,2011-s2,B,11,P1635,dead.bang
2011-s2-B,2011-s2,B,22,,bye
2011-s3-A,2011-s3,A,1,P1334,MJ_The_King
2011-s3-A,2011-s3,A,32,,bye
2011-s3-A,2011-s3,A,16,P1446,thebezisback
2011-s3-A,2011-s3,A,17,P1300,leeds_united14
2011-s3-A,2011-s3,A,8,P1691,n00bsquad_knight
2011-s3-A,2011-s3,A,25,P1603,nxs_skillz
2011-s3-A,2011-s3,A,9,P1096,l1_stephen_1
2011-s3-A,2011-s3,A,24,P1593,weekenderweekender
2011-s3-A,2011-s3,A,4,P1410,underdogg_
2011-s3-A,2011-s3,A,29,,bye
2011-s3-A,2011-s3,A,13,P0368,XX_APOCALIPSYS_XX
2011-s3-A,2011-s3,A,20,P1567,Cocky_Guy
2011-s3-A,2011-s3,A,5,P0010,HawkeyeStriker
2011-s3-A,2011-s3,A,28,,bye
2011-s3-A,2011-s3,A,12,P1286,jaded_karma
2011-s3-A,2011-s3,A,21,P0296,so_wolf_cub4
2011-s3-A,2011-s3,A,2,P0754,hp_king22
2011-s3-A,2011-s3,A,31,,bye
2011-s3-A,2011-s3,A,15,P1198,b0rn.gr3at
2011-s3-A,2011-s3,A,18,P1577,lIXll_GoD_lIXll
2011-s3-A,2011-s3,A,7,P1411,sin-e
2011-s3-A,2011-s3,A,26,,bye
2011-s3-A,2011-s3,A,10,P1157,shitty_attitude
2011-s3-A,2011-s3,A,23,P1607,cyberinferno1
2011-s3-A,2011-s3,A,3,P1340,n00b.ski11z
2011-s3-A,2011-s3,A,30,,bye
2011-s3-A,2011-s3,A,14,P1419,black_stallion009
2011-s3-A,2011-s3,A,19,P1615,combo5_
2011-s3-A,2011-s3,A,6,P1630,siccster
2011-s3-A,2011-s3,A,27,,bye
2011-s3-A,2011-s3,A,11,P1404,aka_hero
2011-s3-A,2011-s3,A,22,P0726,mvp_croz
2011-s3-B,2011-s3,B,1,P0907,the_pink_fuzzy_bear
2011-s3-B,2011-s3,B,32,,bye
2011-s3-B,2011-s3,B,16,P1568,_cue
2011-s3-B,2011-s3,B,17,P1721,tricky8br
2011-s3-B,2011-s3,B,8,P1680,mr.spin
2011-s3-B,2011-s3,B,25,,bye
2011-s3-B,2011-s3,B,9,P1653,i_always_own_you
2011-s3-B,2011-s3,B,24,,bye
2011-s3-B,2011-s3,B,4,P1582,KillerS_96
2011-s3-B,2011-s3,B,29,,bye
2011-s3-B,2011-s3,B,13,P1609,chill_l3ro
2011-s3-B,2011-s3,B,20,P1634,DDDDDAAAAANNNN
2011-s3-B,2011-s3,B,5,P1616,Complete
2011-s3-B,2011-s3,B,28,,bye
2011-s3-B,2011-s3,B,12,P1697,Nish_is_my_name_choke_is_my_game
2011-s3-B,2011-s3,B,21,P1570,_sexy_honey
2011-s3-B,2011-s3,B,2,P1531,Rich5148
2011-s3-B,2011-s3,B,31,,bye
2011-s3-B,2011-s3,B,15,P1669,roasted_like_eva
2011-s3-B,2011-s3,B,18,P1516,sexy.l3anker
2011-s3-B,2011-s3,B,7,P1644,Emmaaa25
2011-s3-B,2011-s3,B,26,,bye
2011-s3-B,2011-s3,B,10,P1660,jvrt1
2011-s3-B,2011-s3,B,23,,bye
2011-s3-B,2011-s3,B,3,P1576,ItsAJ
2011-s3-B,2011-s3,B,30,,bye
2011-s3-B,2011-s3,B,14,P1712,Sasha98
2011-s3-B,2011-s3,B,19,P1599,mvp_raven
2011-s3-B,2011-s3,B,6,P1692,n00bsquad_reese
2011-s3-B,2011-s3,B,27,,bye
2011-s3-B,2011-s3,B,11,P1430,Brom884704
2011-s3-B,2011-s3,B,22,P1606,Chad.
2011-s4-A,2011-s4,A,1,P1656,iiviijj
2011-s4-A,2011-s4,A,32,,bye
2011-s4-A,2011-s4,A,16,P1435,c.marcoo
2011-s4-A,2011-s4,A,17,P1584,x_ant_x
2011-s4-A,2011-s4,A,8,P1198,b0rn.gr3at
2011-s4-A,2011-s4,A,25,P1075,xlx_skill_xlx
2011-s4-A,2011-s4,A,9,P1595,joosed_up
2011-s4-A,2011-s4,A,24,P1706,ruffer_man
2011-s4-A,2011-s4,A,4,P1588,AzN_PrIdE_LuVa
2011-s4-A,2011-s4,A,29,,bye
2011-s4-A,2011-s4,A,13,P0984,p00l_charlie
2011-s4-A,2011-s4,A,20,P1578,x_i_am_me_x
2011-s4-A,2011-s4,A,5,P0988,mr_camtasia
2011-s4-A,2011-s4,A,28,,bye
2011-s4-A,2011-s4,A,12,P0076,jmunoz3rd
2011-s4-A,2011-s4,A,21,P1508,xlx_chex_xlx
2011-s4-A,2011-s4,A,2,P1425,sykology
2011-s4-A,2011-s4,A,31,,bye
2011-s4-A,2011-s4,A,15,P0010,HawkeyeStriker
2011-s4-A,2011-s4,A,18,P1404,aka_hero
2011-s4-A,2011-s4,A,7,P1223,i.am_the_zodiac
2011-s4-A,2011-s4,A,26,,bye
2011-s4-A,2011-s4,A,10,P1701,PRO_BOY
2011-s4-A,2011-s4,A,23,P0873,precise.runner
2011-s4-A,2011-s4,A,3,P0969,sixohtwo
2011-s4-A,2011-s4,A,30,,bye
2011-s4-A,2011-s4,A,14,P1300,leeds_united14
2011-s4-A,2011-s4,A,19,P1085,the_pool_professor
2011-s4-A,2011-s4,A,6,P1713,scotpool
2011-s4-A,2011-s4,A,27,,bye
2011-s4-A,2011-s4,A,11,P1262,Easyrun
2011-s4-A,2011-s4,A,22,P1157,shitty_attitude
2011-s4-B,2011-s4,B,1,P0907,the_pink_fuzzy_bear
2011-s4-B,2011-s4,B,32,,bye
2011-s4-B,2011-s4,B,16,P1430,brom884704
2011-s4-B,2011-s4,B,17,P1609,chill_l3ro
2011-s4-B,2011-s4,B,8,P0296,so_wolf_cub4
2011-s4-B,2011-s4,B,25,P1643,dx.hype
2011-s4-B,2011-s4,B,9,P1607,cyberinferno1
2011-s4-B,2011-s4,B,24,P1573,dr_papsmear_at_your_cervix
2011-s4-B,2011-s4,B,4,P1516,sexy.l3anker
2011-s4-B,2011-s4,B,29,,bye
2011-s4-B,2011-s4,B,13,P1293,jfy
2011-s4-B,2011-s4,B,20,P1539,SERGI_BOCA
2011-s4-B,2011-s4,B,5,P1673,JoshK666
2011-s4-B,2011-s4,B,28,,bye
2011-s4-B,2011-s4,B,12,P1681,m4tt_th3_p0ol_pl4y3r
2011-s4-B,2011-s4,B,21,P1531,Rich5148
2011-s4-B,2011-s4,B,2,P1700,pool.k1ng
2011-s4-B,2011-s4,B,31,,bye
2011-s4-B,2011-s4,B,15,P1097,l3lack_jesus
2011-s4-B,2011-s4,B,18,P1608,pot
2011-s4-B,2011-s4,B,7,P1627,dwaechte
2011-s4-B,2011-s4,B,26,,bye
2011-s4-B,2011-s4,B,10,P1653,i_always_own_you
2011-s4-B,2011-s4,B,23,P1674,jpogrady
2011-s4-B,2011-s4,B,3,P1636,run.legend
2011-s4-B,2011-s4,B,30,,bye
2011-s4-B,2011-s4,B,14,P1554,un_natural
2011-s4-B,2011-s4,B,19,P1113,lvlusti
2011-s4-B,2011-s4,B,6,P1580,oh.alix
2011-s4-B,2011-s4,B,27,,bye
2011-s4-B,2011-s4,B,11,P1604,lvlr_l7ry
2011-s4-B,2011-s4,B,22,P1599,mvp_raven
2011-s5-A,2011-s5,A,1,P1075,xlx_skill_xlx
2011-s5-A,2011-s5,A,32,,BYE
2011-s5-A,2011-s5,A,16,P0873,precise.runner
2011-s5-A,2011-s5,A,17,P1569,_Matt15_
2011-s5-A,2011-s5,A,8,P1189,experrt
2011-s5-A,2011-s5,A,25,,BYE
2011-s5-A,2011-s5,A,9,P1719,xll_lvlagic.lvlan_llx
2011-s5-A,2011-s5,A,24,,BYE
2011-s5-A,2011-s5,A,4,P0584,xlx_s_p_g_xlx
2011-s5-A,2011-s5,A,29,,BYE
2011-s5-A,2011-s5,A,13,P1158,wyte.folks
2011-s5-A,2011-s5,A,20,P1380,x_therage
2011-s5-A,2011-s5,A,5,P1701,PRO_BOY
2011-s5-A,2011-s5,A,28,,BYE
2011-s5-A,2011-s5,A,12,P1300,leeds_united14
2011-s5-A,2011-s5,A,21,P0073,xlx_britishpoolking_xlx
2011-s5-A,2011-s5,A,2,P1334,MJ_The_King
2011-s5-A,2011-s5,A,31,,BYE
2011-s5-A,2011-s5,A,15,P1369,xxl_machine_lxx
2011-s5-A,2011-s5,A,18,P1679,l_inland_taipan_l
2011-s5-A,2011-s5,A,7,P1441,Xx_CK_xX
2011-s5-A,2011-s5,A,26,,BYE
2011-s5-A,2011-s5,A,10,P1578,x_i_am_me_x
2011-s5-A,2011-s5,A,23,P0010,HawkeyeStriker
2011-s5-A,2011-s5,A,3,P1434,c-b
2011-s5-A,2011-s5,A,30,,BYE
2011-s5-A,2011-s5,A,14,P1588,AzN_PrIdE_LuVa
2011-s5-A,2011-s5,A,19,P1425,sykology
2011-s5-A,2011-s5,A,6,P1689,s.chooled
2011-s5-A,2011-s5,A,27,,BYE
2011-s5-A,2011-s5,A,11,P1585,manutd_
2011-s5-A,2011-s5,A,22,P1096,l1_stephen_1
2011-s5-B,2011-s5,B,1,P1138,Nick_ownzz
2011-s5-B,2011-s5,B,32,,bye
2011-s5-B,2011-s5,B,16,P1675,R_ook
2011-s5-B,2011-s5,B,17,P1590,significance
2011-s5-B,2011-s5,B,8,P1335,Mr.PAKiZ_RULES
2011-s5-B,2011-s5,B,25,,BYE
2011-s5-B,2011-s5,B,9,P0296,so_wolf_cub4
2011-s5-B,2011-s5,B,24,,BYE
2011-s5-B,2011-s5,B,4,P1430,Brom884704
2011-s5-B,2011-s5,B,29,,BYE
2011-s5-B,2011-s5,B,13,P1536,safdarbandali
2011-s5-B,2011-s5,B,20,P1570,_sexy_honey
2011-s5-B,2011-s5,B,5,P1665,JJ.pwns
2011-s5-B,2011-s5,B,28,,BYE
2011-s5-B,2011-s5,B,12,P1671,s_ic
2011-s5-B,2011-s5,B,21,P0024,british_pool_wizard
2011-s5-B,2011-s5,B,2,P1591,black_stallion010
2011-s5-B,2011-s5,B,31,,BYE
2011-s5-B,2011-s5,B,15,P1439,hustle
2011-s5-B,2011-s5,B,18,P1531,rich5148
2011-s5-B,2011-s5,B,7,P1587,redrose_and_a_glassofwine
2011-s5-B,2011-s5,B,26,,BYE
2011-s5-B,2011-s5,B,10,P1572,A_D_A_M__
2011-s5-B,2011-s5,B,23,,BYE
2011-s5-B,2011-s5,B,3,P1651,Haters
2011-s5-B,2011-s5,B,30,,BYE
2011-s5-B,2011-s5,B,14,P1611,DynamiteChris
2011-s5-B,2011-s5,B,19,P1698,pro.ch0ker
2011-s5-B,2011-s5,B,6,P1516,sexy.l3anker
2011-s5-B,2011-s5,B,27,,BYE
2011-s5-B,2011-s5,B,11,P1010,tw.ista
2011-s5-B,2011-s5,B,22,P1662,master
2012-s1-A,2012-s1,A,1,P1585,good-faith
2012-s1-A,2012-s1,A,2,P0969,sixohtwo
2012-s1-A,2012-s1,A,3,P1801,leeds_united14
2012-s1-A,2012-s1,A,4,P1202,thebezisback
2012-s1-A,2012-s1,A,5,P1757,spc_shogun
2012-s1-A,2012-s1,A,6,P1732,_dante
2012-s1-A,2012-s1,A,7,P1791,iiviijj
2012-s1-A,2012-s1,A,8,P1578,x_i_am_me_x
2012-s1-A,2012-s1,A,9,P1627,dwaechte
2012-s1-A,2012-s1,A,10,P1835,xlx_rivaldo_xlx
2012-s1-A,2012-s1,A,11,P1853,Travis
2012-s1-A,2012-s1,A,12,P1419,master
2012-s1-A,2012-s1,A,13,P1748,sin-e
2012-s1-A,2012-s1,A,14,P1842,shaggymaniac
2012-s1-A,2012-s1,A,15,P1096,l1_stephen_1
2012-s1-A,2012-s1,A,16,P1103,Lewissss
2012-s1-A,2012-s1,A,17,P1316,xGodNeox
2012-s1-A,2012-s1,A,18,P1839,xlx_s_p_g_xlx
2012-s1-A,2012-s1,A,19,P0182,srsmode
2012-s1-A,2012-s1,A,20,P1765,xlx_canuck_xlx
2012-s1-A,2012-s1,A,21,P1854,trios.return
2012-s1-A,2012-s1,A,22,P1740,aka_pomking
2012-s1-A,2012-s1,A,23,P1830,PRO_BOY
2012-s1-A,2012-s1,A,24,P1588,AzN_PrIdE_LuVa
2012-s1-A,2012-s1,A,25,P1802,xlx_skill_xlx
2012-s1-A,2012-s1,A,26,,BYE
2012-s1-A,2012-s1,A,27,,BYE
2012-s1-A,2012-s1,A,28,,BYE
2012-s1-A,2012-s1,A,29,,BYE
2012-s1-A,2012-s1,A,30,,BYE
2012-s1-A,2012-s1,A,31,,BYE
2012-s1-A,2012-s1,A,32,,BYE
2012-s1-B,2012-s1,B,1,P1824,Mr_Goodman
2012-s1-B,2012-s1,B,2,P1604,lvlr_l7ry
2012-s1-B,2012-s1,B,3,P1179,exquisite.ashie
2012-s1-B,2012-s1,B,4,P1735,_The_Leprachaun_
2012-s1-B,2012-s1,B,5,P1394,_Eddie_2
2012-s1-B,2012-s1,B,6,P0064,handkrash
2012-s1-B,2012-s1,B,7,P1607,cyberinferno1
2012-s1-B,2012-s1,B,8,P1733,lx_bittersweet_xl
2012-s1-B,2012-s1,B,9,P1458,s_ic
2012-s1-B,2012-s1,B,10,P1810,mr.spin
2012-s1-B,2012-s1,B,11,P1812,ll_xtc_ll
2012-s1-B,2012-s1,B,12,P1396,_Sugarhigh__
2012-s1-B,2012-s1,B,13,P1778,im_rees
2012-s1-B,2012-s1,B,14,P1818,Xx_Different_Class_xX
2012-s1-B,2012-s1,B,15,P1774,l_simply_unique_l
2012-s1-B,2012-s1,B,16,P1767,SuperStar_69_
2012-s1-B,2012-s1,B,17,P1531,xz_legendary_zx
2012-s1-B,2012-s1,B,18,P1808,mr_slickt0n
2012-s1-B,2012-s1,B,19,P1754,Punk_Lobster
2012-s1-B,2012-s1,B,20,P0616,TINO_NICA
2012-s1-B,2012-s1,B,21,P1736,dr_papsmear_at_your_cervix
2012-s1-B,2012-s1,B,22,P1686,uBlowMe
2012-s1-B,2012-s1,B,23,P0772,SERGI_BOCA
2012-s1-B,2012-s1,B,24,P1051,J___o___e
2012-s1-B,2012-s1,B,25,P1717,Top__Dawg__
2012-s1-B,2012-s1,B,26,,BYE
2012-s1-B,2012-s1,B,27,,BYE
2012-s1-B,2012-s1,B,28,,BYE
2012-s1-B,2012-s1,B,29,,BYE
2012-s1-B,2012-s1,B,30,,BYE
2012-s1-B,2012-s1,B,31,,BYE
2012-s1-B,2012-s1,B,32,,BYE
2012-s2-A,2012-s2,A,1,P1251,deep.cerebro
2012-s2-A,2012-s2,A,2,P1587,l2_o_c_k_y
2012-s2-A,2012-s2,A,3,P0368,XX_APOCALIPSYS_XX
2012-s2-A,2012-s2,A,4,P1584,good-faith
2012-s2-A,2012-s2,A,5,P0772,GOKU
2012-s2-A,2012-s2,A,6,P1396,_Sugarhigh_
2012-s2-A,2012-s2,A,7,P0464,lvlr_.l3utal_king
2012-s2-A,2012-s2,A,8,P1830,PRO_BOY
2012-s2-A,2012-s2,A,9,P1842,shaggymaniac
2012-s2-A,2012-s2,A,10,P0969,sixohtwo
2012-s2-A,2012-s2,A,11,P1801,leeds_united
2012-s2-A,2012-s2,A,12,P1808,Kevins_Yahoo
2012-s2-A,2012-s2,A,13,P1316,xGodNeox
2012-s2-A,2012-s2,A,14,P1096,stephenb_
2012-s2-A,2012-s2,A,15,P1745,Pool_Warrior2002
2012-s2-A,2012-s2,A,16,P1771,mvp_croz
2012-s2-A,2012-s2,A,17,P0182,x_mirotic_x
2012-s2-A,2012-s2,A,18,P0064,handkrash
2012-s2-A,2012-s2,A,19,P0951,adam_buddy
2012-s2-A,2012-s2,A,20,P1249,Sourwood
2012-s2-A,2012-s2,A,21,P1063,sinf.onia
2012-s2-A,2012-s2,A,22,P1419,master
2012-s2-A,2012-s2,A,23,P1770,deftvision
2012-s2-A,2012-s2,A,24,P0223,fhm_champion
2012-s2-A,2012-s2,A,25,P1791,MJ_The_King
2012-s2-A,2012-s2,A,26,P1729,-
2012-s2-A,2012-s2,A,27,P1729,-
2012-s2-A,2012-s2,A,28,P1729,-
2012-s2-A,2012-s2,A,29,P1729,-
2012-s2-A,2012-s2,A,30,P1729,-
2012-s2-A,2012-s2,A,31,P1729,-
2012-s2-A,2012-s2,A,32,P1729,-
2012-s2-B,2012-s2,B,1,P1531,xz_legendary_zx
2012-s2-B,2012-s2,B,2,P1787,gb.elite91
2012-s2-B,2012-s2,B,3,P1731,__thaman__
2012-s2-B,2012-s2,B,4,P1439,hustle
2012-s2-B,2012-s2,B,5,P1739,ItsAJ
2012-s2-B,2012-s2,B,6,P1717,Top_Dawg_
2012-s2-B,2012-s2,B,7,P1818,Xx_Different_Class_xX
2012-s2-B,2012-s2,B,8,P1805,so-great
2012-s2-B,2012-s2,B,9,P1200,mr.unsportsmanlike
2012-s2-B,2012-s2,B,10,P1747,oh_god_eyegasm
2012-s2-B,2012-s2,B,11,P1353,t.wolves
2012-s2-B,2012-s2,B,12,P1778,pobodys_nerfect
2012-s2-B,2012-s2,B,13,P1798,Sexy_Beast_
2012-s2-B,2012-s2,B,14,P1836,the_pink_fuzzy_bear
2012-s2-B,2012-s2,B,15,P1183,xnice_shot_x
2012-s2-B,2012-s2,B,16,P1807,krazykerry
2012-s2-B,2012-s2,B,17,P1782,Eagles05856
2012-s2-B,2012-s2,B,18,P1813,n_4_v_e_e_n
2012-s2-B,2012-s2,B,19,P1735,_The_Leprachaun_
2012-s2-B,2012-s2,B,20,P1766,MysticalOne__
2012-s2-B,2012-s2,B,21,P1733,Supersweet13
2012-s2-B,2012-s2,B,22,P1729,-
2012-s2-B,2012-s2,B,23,P1729,-
2012-s2-B,2012-s2,B,24,P1729,-
2012-s2-B,2012-s2,B,25,P1729,-
2012-s2-B,2012-s2,B,26,P1729,-
2012-s2-B,2012-s2,B,27,P1729,-
2012-s2-B,2012-s2,B,28,P1729,-
2012-s2-B,2012-s2,B,29,P1729,-
2012-s2-B,2012-s2,B,30,P1729,-
2012-s2-B,2012-s2,B,31,P1729,-
2012-s2-B,2012-s2,B,32,P1729,-
2012-s3-A,2012-s3,A,1,P1732,_dante
2012-s3-A,2012-s3,A,2,P0368,Xx_APOCALIPSYS_xX
2012-s3-A,2012-s3,A,3,P0969,sixohtwo
2012-s3-A,2012-s3,A,4,P1523,nichilicious
2012-s3-A,2012-s3,A,5,P1567,Cocky_Guy
2012-s3-A,2012-s3,A,6,P0182,aka_hero
2012-s3-A,2012-s3,A,7,P1587,l2_o_c_k_y
2012-s3-A,2012-s3,A,8,P1063,Jeremy__
2012-s3-A,2012-s3,A,9,P1793,xlx_britishpoolking_xlx
2012-s3-A,2012-s3,A,10,P1316,ooo_franchise_ooo
2012-s3-A,2012-s3,A,11,P1752,mvp_magic
2012-s3-A,2012-s3,A,12,P1588,i_am_the_hulk24
2012-s3-A,2012-s3,A,13,P1096,stephenb_
2012-s3-A,2012-s3,A,14,P1791,iiviijj
2012-s3-A,2012-s3,A,15,P1825,murkedddd
2012-s3-A,2012-s3,A,16,P1839,xlx_s_p_g_xlx
2012-s3-A,2012-s3,A,17,P1251,deep.cerebro
2012-s3-A,2012-s3,A,18,P1765,Xx_CK_xX
2012-s3-A,2012-s3,A,19,P1419,master
2012-s3-A,2012-s3,A,20,P1104,lilsparky67
2012-s3-A,2012-s3,A,21,P1783,Easyrun
2012-s3-A,2012-s3,A,22,P1802,u.nderrated
2012-s3-A,2012-s3,A,23,P1808,Kevins_Yahoo
2012-s3-A,2012-s3,A,24,P1775,empire_l3mx
2012-s3-A,2012-s3,A,25,P1819,ya_maybe_bro
2012-s3-A,2012-s3,A,26,,BYE
2012-s3-A,2012-s3,A,27,,BYE
2012-s3-A,2012-s3,A,28,,BYE
2012-s3-A,2012-s3,A,29,,BYE
2012-s3-A,2012-s3,A,30,,BYE
2012-s3-A,2012-s3,A,31,,BYE
2012-s3-A,2012-s3,A,32,,BYE
2012-s3-B,2012-s3,B,1,P1183,xnice_shotx
2012-s3-B,2012-s3,B,2,P1805,josh-ster
2012-s3-B,2012-s3,B,3,P1856,UBlowMe
2012-s3-B,2012-s3,B,4,P1778,dramatic
2012-s3-B,2012-s3,B,5,P1733,sugarba8y
2012-s3-B,2012-s3,B,6,P1759,lvlr_pool_champion
2012-s3-B,2012-s3,B,7,P1737,xp.player
2012-s3-B,2012-s3,B,8,P1439,hustle
2012-s3-B,2012-s3,B,9,P1664,jj.pwnz
2012-s3-B,2012-s3,B,10,P1807,krazykerry
2012-s3-B,2012-s3,B,11,P1586,xl_d_lx
2012-s3-B,2012-s3,B,12,P1779,l3ackspinz
2012-s3-B,2012-s3,B,13,P1746,gb_warrior1
2012-s3-B,2012-s3,B,14,P1730,Cityhunter
2012-s3-B,2012-s3,B,15,P1823,rubiiiiiiii
2012-s3-B,2012-s3,B,16,P1813,llvllechanic
2012-s3-B,2012-s3,B,17,P1840,Seanmannn
2012-s3-B,2012-s3,B,18,P1790,huskerswrkhavoc
2012-s3-B,2012-s3,B,19,P1735,claimed
2012-s3-B,2012-s3,B,20,P1786,f.ai_sal
2012-s3-B,2012-s3,B,21,P1607,cyberinferno1
2012-s3-B,2012-s3,B,22,P1800,l31tchez
2012-s3-B,2012-s3,B,23,,BYE
2012-s3-B,2012-s3,B,24,,BYE
2012-s3-B,2012-s3,B,25,,BYE
2012-s3-B,2012-s3,B,26,,BYE
2012-s3-B,2012-s3,B,27,,BYE
2012-s3-B,2012-s3,B,28,,BYE
2012-s3-B,2012-s3,B,29,,BYE
2012-s3-B,2012-s3,B,30,,BYE
2012-s3-B,2012-s3,B,31,,BYE
2012-s3-B,2012-s3,B,32,,BYE
2012-s4-A,2012-s4,A,1,P1202,c-b
2012-s4-A,2012-s4,A,2,P1578,x_i_am_me_x
2012-s4-A,2012-s4,A,3,P1251,deep.cerebro
2012-s4-A,2012-s4,A,4,P1765,Xx_CK_xX
2012-s4-A,2012-s4,A,5,P1808,Kevins_Yahoo
2012-s4-A,2012-s4,A,6,P0969,sixohtwo
2012-s4-A,2012-s4,A,7,P1791,MJ_The_King
2012-s4-A,2012-s4,A,8,P1802,xlx_skill_xlx
2012-s4-A,2012-s4,A,9,P0368,Xx_APOCALIPSYS_xX
2012-s4-A,2012-s4,A,10,P1249,Sourwood
2012-s4-A,2012-s4,A,11,P1732,_dante
2012-s4-A,2012-s4,A,12,P1793,xlx_britishpoolking_xlx
2012-s4-A,2012-s4,A,13,P1825,murkedddd
2012-s4-A,2012-s4,A,14,P1528,sleepyman619
2012-s4-A,2012-s4,A,15,P1316,Mr.Marvel
2012-s4-A,2012-s4,A,16,P1567,Cocky_Guy
2012-s4-A,2012-s4,A,17,P1278,Toadkats
2012-s4-A,2012-s4,A,18,P1096,stephenb_
2012-s4-A,2012-s4,A,19,P0182,aka_hero
2012-s4-A,2012-s4,A,20,P1785,empire_l3mx
2012-s4-A,2012-s4,A,21,P1063,Jeremy__
2012-s4-A,2012-s4,A,22,P1104,lilsparky67
2012-s4-A,2012-s4,A,23,P1839,xlx_s_p_g_xlx
2012-s4-A,2012-s4,A,24,P1830,PRO_BOY
2012-s4-A,2012-s4,A,25,P1805,underrated.player
2012-s4-A,2012-s4,A,26,,BYE
2012-s4-A,2012-s4,A,27,,BYE
2012-s4-A,2012-s4,A,28,,BYE
2012-s4-A,2012-s4,A,29,,BYE
2012-s4-A,2012-s4,A,30,,BYE
2012-s4-A,2012-s4,A,31,,BYE
2012-s4-A,2012-s4,A,32,,BYE
2012-s4-B,2012-s4,B,1,P1779,l3ackspinz
2012-s4-B,2012-s4,B,2,P1717,Top__Dawg__
2012-s4-B,2012-s4,B,3,P1735,claimed
2012-s4-B,2012-s4,B,4,P1751,Austin___69
2012-s4-B,2012-s4,B,5,P1401,ii.7amada
2012-s4-B,2012-s4,B,6,P1739,Adam (CA)
2012-s4-B,2012-s4,B,7,P1813,SupRrStaRr
2012-s4-B,2012-s4,B,8,P1437,freak.ofpool
2012-s4-B,2012-s4,B,9,P1772,DA_GOODS
2012-s4-B,2012-s4,B,10,P1807,KrazyKerry
2012-s4-B,2012-s4,B,11,P1458,dead.bang
2012-s4-B,2012-s4,B,12,P1381,TlNO_NICA
2012-s4-B,2012-s4,B,13,P1733,supersweet13
2012-s4-B,2012-s4,B,14,P1837,sa_ch_a
2012-s4-B,2012-s4,B,15,P1794,x_zanik_x
2012-s4-B,2012-s4,B,16,P1829,Sinister17
2012-s4-B,2012-s4,B,17,P1664,jj.pwnz
2012-s4-B,2012-s4,B,18,P1763,hustle
2012-s4-B,2012-s4,B,19,P1736,dr_papsmear_at_your_cervix
2012-s4-B,2012-s4,B,20,P1786,f.ai_sal
2012-s4-B,2012-s4,B,21,P0772,o0_GoKu_0o
2012-s4-B,2012-s4,B,22,P1643,dx.hype
2012-s4-B,2012-s4,B,23,,BYE
2012-s4-B,2012-s4,B,24,,BYE
2012-s4-B,2012-s4,B,25,,BYE
2012-s4-B,2012-s4,B,26,,BYE
2012-s4-B,2012-s4,B,27,,BYE
2012-s4-B,2012-s4,B,28,,BYE
2012-s4-B,2012-s4,B,29,,BYE
2012-s4-B,2012-s4,B,30,,BYE
2012-s4-B,2012-s4,B,31,,BYE
2012-s4-B,2012-s4,B,32,,BYE
2012-s5-A,2012-s5,A,1,P1202,Show me the $
2012-s5-A,2012-s5,A,2,P1732,_dante
2012-s5-A,2012-s5,A,3,P0368,Xx_APOCALIPSYS_xX
