match_id,playoff_id,season_id,division,round,round_name,match_no,player_a_id,player_b_id,score,winner_id,loser_id
2012-s1-A-PO-R1-M2,2012-s1-A,2012-s1,A,1,Round 1,2,P1103,P1316,DQ,P1316,P1103
2012-s1-A-PO-R1-M3,2012-s1-A,2012-s1,A,1,Round 1,3,P1578,P1802,7-4,P1578,P1802
2012-s1-A-PO-R1-M4,2012-s1-A,2012-s1,A,1,Round 1,4,P1627,P1588,7-5,P1588,P1627
2012-s1-A-PO-R1-M5,2012-s1-A,2012-s1,A,1,Round 1,5,P1202,,7-0,P1202,
2012-s1-A-PO-R1-M6,2012-s1-A,2012-s1,A,1,Round 1,6,P1748,P1765,7-1,P1765,P1748
2012-s1-A-PO-R1-M7,2012-s1-A,2012-s1,A,1,Round 1,7,P1757,,7-0,P1757,
2012-s1-A-PO-R1-M8,2012-s1-A,2012-s1,A,1,Round 1,8,P1419,P1854,8-6,P1419,P1854
2012-s1-A-PO-R1-M9,2012-s1-A,2012-s1,A,1,Round 1,9,P0969,,7-0,P0969,
2012-s1-A-PO-R1-M10,2012-s1-A,2012-s1,A,1,Round 1,10,P1096,P1839,7-2,P1839,P1096
2012-s1-A-PO-R1-M11,2012-s1-A,2012-s1,A,1,Round 1,11,P1791,,7-0,P1791,
2012-s1-A-PO-R1-M12,2012-s1-A,2012-s1,A,1,Round 1,12,P1835,P1830,7-5,P1830,P1835
2012-s1-A-PO-R1-M13,2012-s1-A,2012-s1,A,1,Round 1,13,P1801,,7-0,P1801,
2012-s1-A-PO-R1-M14,2012-s1-A,2012-s1,A,1,Round 1,14,P1842,P0182,7-5,P0182,P1842
2012-s1-A-PO-R1-M15,2012-s1-A,2012-s1,A,1,Round 1,15,P1732,,7-0,P1732,
2012-s1-A-PO-R1-M16,2012-s1-A,2012-s1,A,1,Round 1,16,P1853,P1740,DQ,P1853,P1740
2012-s1-A-PO-R2-M1,2012-s1-A,2012-s1,A,2,Round 2,1,P1585,P1316,7-2,P1585,P1316
2012-s1-A-PO-R2-M2,2012-s1-A,2012-s1,A,2,Round 2,2,P1578,P1588,7-0,P1578,P1588
2012-s1-A-PO-R2-M3,2012-s1-A,2012-s1,A,2,Round 2,3,P1202,P1765,7-5,P1202,P1765
2012-s1-A-PO-R2-M4,2012-s1-A,2012-s1,A,2,Round 2,4,P1757,P1419,7-3,P1419,P1757
2012-s1-A-PO-R2-M5,2012-s1-A,2012-s1,A,2,Round 2,5,P0969,P1839,7-2,P0969,P1839
2012-s1-A-PO-R2-M6,2012-s1-A,2012-s1,A,2,Round 2,6,P1791,P1830,7-1,P1791,P1830
2012-s1-A-PO-R2-M7,2012-s1-A,2012-s1,A,2,Round 2,7,P1801,P0182,7-3,P0182,P1801
2012-s1-A-PO-R2-M8,2012-s1-A,2012-s1,A,2,Round 2,8,P1732,P1853,7-4,P1732,P1853
2012-s1-A-PO-R3-M1,2012-s1-A,2012-s1,A,3,Quarter Final,1,P1585,P1578,7-4,P1585,P1578
2012-s1-A-PO-R3-M2,2012-s1-A,2012-s1,A,3,Quarter Final,2,P1202,P1419,7-2,P1202,P1419
2012-s1-A-PO-R3-M3,2012-s1-A,2012-s1,A,3,Quarter Final,3,P0969,P1791,7-3,P1791,P0969
2012-s1-A-PO-R3-M4,2012-s1-A,2012-s1,A,3,Quarter Final,4,P0182,P1732,8-6,P1732,P0182
2012-s1-A-PO-R4-M1,2012-s1-A,2012-s1,A,4,Semi Final,1,P1585,P1202,9-4,P1585,P1202
2012-s1-A-PO-R4-M2,2012-s1-A,2012-s1,A,4,Semi Final,2,P1791,P1732,5-9,P1732,P1791
2012-s1-A-PO-R5-M1,2012-s1-A,2012-s1,A,5,Final,1,P1585,P1732,9-3,P1585,P1732
2012-s1-B-PO-R1-M1,2012-s1-B,2012-s1,B,1,Round 1,1,P1824,,7-0,P1824,
2012-s1-B-PO-R1-M2,2012-s1-B,2012-s1,B,1,Round 1,2,P1767,P1531,7-3,P1531,P1767
2012-s1-B-PO-R1-M3,2012-s1-B,2012-s1,B,1,Round 1,3,P1733,P1717,7-1,P1717,P1733
2012-s1-B-PO-R1-M4,2012-s1-B,2012-s1,B,1,Round 1,4,P1458,P1051,7-2,P1051,P1458
2012-s1-B-PO-R1-M5,2012-s1-B,2012-s1,B,1,Round 1,5,P1735,,7-0,P1735,
2012-s1-B-PO-R1-M6,2012-s1-B,2012-s1,B,1,Round 1,6,P1778,P0616,8-6,P1778,P0616
2012-s1-B-PO-R1-M7,2012-s1-B,2012-s1,B,1,Round 1,7,P1394,,7-0,P1394,
2012-s1-B-PO-R1-M8,2012-s1-B,2012-s1,B,1,Round 1,8,P1396,P1736,7-2,P1396,P1736
2012-s1-B-PO-R1-M9,2012-s1-B,2012-s1,B,1,Round 1,9,P1604,,7-0,P1604,
2012-s1-B-PO-R1-M10,2012-s1-B,2012-s1,B,1,Round 1,10,P1774,P1808,DQ,P1808,P1774
2012-s1-B-PO-R1-M11,2012-s1-B,2012-s1,B,1,Round 1,11,P1607,,7-0,P1607,
2012-s1-B-PO-R1-M12,2012-s1-B,2012-s1,B,1,Round 1,12,P1810,P0772,DQ,P0772,P1810
2012-s1-B-PO-R1-M13,2012-s1-B,2012-s1,B,1,Round 1,13,P1179,,7-0,P1179,
2012-s1-B-PO-R1-M14,2012-s1-B,2012-s1,B,1,Round 1,14,P1818,P1754,7-5,P1818,P1754
2012-s1-B-PO-R1-M15,2012-s1-B,2012-s1,B,1,Round 1,15,P0064,,7-0,P0064,
2012-s1-B-PO-R1-M16,2012-s1-B,2012-s1,B,1,Round 1,16,P1812,P1686,7-1,P1686,P1812
2012-s1-B-PO-R2-M1,2012-s1-B,2012-s1,B,2,Round 2,1,P1824,P1531,7-4,P1531,P1824
2012-s1-B-PO-R2-M2,2012-s1-B,2012-s1,B,2,Round 2,2,P1717,P1051,7-3,P1051,P1717
2012-s1-B-PO-R2-M3,2012-s1-B,2012-s1,B,2,Round 2,3,P1735,P1778,8-6,P1735,P1778
2012-s1-B-PO-R2-M4,2012-s1-B,2012-s1,B,2,Round 2,4,P1394,P1396,7-2,P1394,P1396
2012-s1-B-PO-R2-M5,2012-s1-B,2012-s1,B,2,Round 2,5,P1604,P1808,FF,P1808,P1604
2012-s1-B-PO-R2-M6,2012-s1-B,2012-s1,B,2,Round 2,6,P1607,P0772,8-6,P0772,P1607
2012-s1-B-PO-R2-M7,2012-s1-B,2012-s1,B,2,Round 2,7,P1179,P1818,7-5,P1818,P1179
2012-s1-B-PO-R2-M8,2012-s1-B,2012-s1,B,2,Round 2,8,P0064,P1686,7-1,P0064,P1686
2012-s1-B-PO-R3-M1,2012-s1-B,2012-s1,B,3,Quarter Final,1,P1531,P1051,7-4,P1051,P1531
2012-s1-B-PO-R3-M2,2012-s1-B,2012-s1,B,3,Quarter Final,2,P1735,P1394,10-8,P1394,P1735
2012-s1-B-PO-R3-M3,2012-s1-B,2012-s1,B,3,Quarter Final,3,P1808,P0772,7-4,P0772,P1808
2012-s1-B-PO-R3-M4,2012-s1-B,2012-s1,B,3,Quarter Final,4,P1818,P0064,7-4,P0064,P1818
2012-s1-B-PO-R4-M1,2012-s1-B,2012-s1,B,4,Semi Final,1,P1051,P1394,9-5,P1051,P1394
2012-s1-B-PO-R4-M2,2012-s1-B,2012-s1,B,4,Semi Final,2,P0772,P0064,6-9,P0064,P0772
2012-s1-B-PO-R5-M1,2012-s1-B,2012-s1,B,5,Final,1,P1051,P0064,6-9,P0064,P1051
2012-s2-A-PO-R1-M1,2012-s2-A,2012-s2,A,1,Round 1,1,P1251,P1729,0-0,P1251,P1729
2012-s2-A-PO-R1-M2,2012-s2-A,2012-s2,A,1,Round 1,2,P1771,P0182,1-7,P0182,P1771
2012-s2-A-PO-R1-M3,2012-s2-A,2012-s2,A,1,Round 1,3,P1830,P1791,7-2,P1791,P1830
2012-s2-A-PO-R1-M4,2012-s2-A,2012-s2,A,1,Round 1,4,P1842,P0223,7-5,P0223,P1842
2012-s2-A-PO-R1-M5,2012-s2-A,2012-s2,A,1,Round 1,5,P1584,P1729,0-0,P1584,P1729
2012-s2-A-PO-R1-M6,2012-s2-A,2012-s2,A,1,Round 1,6,P1316,P1249,7-0,P1316,P1249
2012-s2-A-PO-R1-M7,2012-s2-A,2012-s2,A,1,Round 1,7,P0772,P1729,0-0,P0772,P1729
2012-s2-A-PO-R1-M8,2012-s2-A,2012-s2,A,1,Round 1,8,P1808,P1063,7-2,P1808,P1063
2012-s2-A-PO-R1-M9,2012-s2-A,2012-s2,A,1,Round 1,9,P1587,P1729,0-0,P1587,P1729
2012-s2-A-PO-R1-M10,2012-s2-A,2012-s2,A,1,Round 1,10,P1745,P0064,7-3,P1745,P0064
2012-s2-A-PO-R1-M11,2012-s2-A,2012-s2,A,1,Round 1,11,P0464,P1729,0-0,,
2012-s2-A-PO-R1-M12,2012-s2-A,2012-s2,A,1,Round 1,12,P0969,P1770,7-1,P0969,P1770
2012-s2-A-PO-R1-M13,2012-s2-A,2012-s2,A,1,Round 1,13,P0368,P1729,0-0,P0368,P1729
2012-s2-A-PO-R1-M14,2012-s2-A,2012-s2,A,1,Round 1,14,P1096,P0951,7-2,P1096,P0951
2012-s2-A-PO-R1-M15,2012-s2-A,2012-s2,A,1,Round 1,15,P1396,P1729,0-0,P1396,P1729
2012-s2-A-PO-R1-M16,2012-s2-A,2012-s2,A,1,Round 1,16,P1801,P1419,2-7,P1419,P1801
2012-s2-A-PO-R2-M1,2012-s2-A,2012-s2,A,2,Round 2,1,P1251,P0182,9-7,P1251,P0182
2012-s2-A-PO-R2-M2,2012-s2-A,2012-s2,A,2,Round 2,2,P1791,P0223,7-5,P1791,P0223
2012-s2-A-PO-R2-M3,2012-s2-A,2012-s2,A,2,Round 2,3,P1584,P1316,9-7,P1316,P1584
2012-s2-A-PO-R2-M4,2012-s2-A,2012-s2,A,2,Round 2,4,P0772,P1808,7-5,P1808,P0772
2012-s2-A-PO-R2-M5,2012-s2-A,2012-s2,A,2,Round 2,5,P1587,P1745,DQ,P1745,P1587
2012-s2-A-PO-R2-M6,2012-s2-A,2012-s2,A,2,Round 2,6,,P0969,8-6,P0464,
2012-s2-A-PO-R2-M7,2012-s2-A,2012-s2,A,2,Round 2,7,P0368,P1096,7-4,P0368,P1096
2012-s2-A-PO-R2-M8,2012-s2-A,2012-s2,A,2,Round 2,8,P1396,P1419,0-7,P1419,P1396
2012-s2-A-PO-R3-M1,2012-s2-A,2012-s2,A,3,Quarter Final,1,P1251,P1791,8-6,P1251,P1791
2012-s2-A-PO-R3-M2,2012-s2-A,2012-s2,A,3,Quarter Final,2,P1316,P1808,7-2,P1316,P1808
2012-s2-A-PO-R3-M3,2012-s2-A,2012-s2,A,3,Quarter Final,3,P1745,P0464,7-4,P1745,P0464
2012-s2-A-PO-R3-M4,2012-s2-A,2012-s2,A,3,Quarter Final,4,P0368,P1419,7-3,P1419,P0368
2012-s2-A-PO-R4-M1,2012-s2-A,2012-s2,A,4,Semi Final,1,P1251,P1316,12-10,P1316,P1251
2012-s2-A-PO-R4-M2,2012-s2-A,2012-s2,A,4,Semi Final,2,P1745,P1419,9-5,P1745,P1419
2012-s2-A-PO-R5-M1,2012-s2-A,2012-s2,A,5,Final,1,P1316,P1745,9-2,P1316,P1745
2012-s2-B-PO-R1-M1,2012-s2-B,2012-s2,B,1,Round 1,1,P1531,P1729,0-0,P1531,P1729
2012-s2-B-PO-R1-M2,2012-s2-B,2012-s2,B,1,Round 1,2,P1807,P1782,8-6,P1807,P1782
2012-s2-B-PO-R1-M3,2012-s2-B,2012-s2,B,1,Round 1,3,P1805,P1729,0-0,P1805,P1729
2012-s2-B-PO-R1-M4,2012-s2-B,2012-s2,B,1,Round 1,4,P1200,P1729,0-0,P1200,P1729
2012-s2-B-PO-R1-M5,2012-s2-B,2012-s2,B,1,Round 1,5,P1439,P1729,0-0,P1439,P1729
2012-s2-B-PO-R1-M6,2012-s2-B,2012-s2,B,1,Round 1,6,P1798,P1766,7-DQ,P1798,P1766
2012-s2-B-PO-R1-M7,2012-s2-B,2012-s2,B,1,Round 1,7,P1739,P1729,0-0,P1739,P1729
2012-s2-B-PO-R1-M8,2012-s2-B,2012-s2,B,1,Round 1,8,P1778,P1733,7-2,P1778,P1733
2012-s2-B-PO-R1-M9,2012-s2-B,2012-s2,B,1,Round 1,9,P1787,P1729,0-0,P1787,P1729
2012-s2-B-PO-R1-M10,2012-s2-B,2012-s2,B,1,Round 1,10,P1183,P1813,7-1,P1183,P1813
2012-s2-B-PO-R1-M11,2012-s2-B,2012-s2,B,1,Round 1,11,P1818,P1729,0-0,P1818,P1729
2012-s2-B-PO-R1-M12,2012-s2-B,2012-s2,B,1,Round 1,12,P1747,P1729,0-0,P1747,P1729
2012-s2-B-PO-R1-M13,2012-s2-B,2012-s2,B,1,Round 1,13,P1731,P1729,0-0,P1731,P1729
2012-s2-B-PO-R1-M14,2012-s2-B,2012-s2,B,1,Round 1,14,P1836,P1735,7-4,P1735,P1836
2012-s2-B-PO-R1-M15,2012-s2-B,2012-s2,B,1,Round 1,15,P1717,P1729,0-0,P1717,P1729
2012-s2-B-PO-R1-M16,2012-s2-B,2012-s2,B,1,Round 1,16,P1353,P1729,0-0,P1353,P1729
2012-s2-B-PO-R2-M1,2012-s2-B,2012-s2,B,2,Round 2,1,P1531,P1807,8-6,P1531,P1807
2012-s2-B-PO-R2-M2,2012-s2-B,2012-s2,B,2,Round 2,2,P1805,P1200,8-6,P1805,P1200
2012-s2-B-PO-R2-M3,2012-s2-B,2012-s2,B,2,Round 2,3,P1439,P1798,DOUBLE DQ,P1729,
2012-s2-B-PO-R2-M4,2012-s2-B,2012-s2,B,2,Round 2,4,P1739,P1778,7-4,P1778,P1739
2012-s2-B-PO-R2-M5,2012-s2-B,2012-s2,B,2,Round 2,5,P1787,P1183,DQ,P1183,P1787
2012-s2-B-PO-R2-M6,2012-s2-B,2012-s2,B,2,Round 2,6,P1818,P1747,7-4,P1747,P1818
2012-s2-B-PO-R2-M7,2012-s2-B,2012-s2,B,2,Round 2,7,P1731,P1735,7-5,P1731,P1735
2012-s2-B-PO-R2-M8,2012-s2-B,2012-s2,B,2,Round 2,8,P1717,P1353,7-3,P1717,P1353
2012-s2-B-PO-R3-M1,2012-s2-B,2012-s2,B,3,Quarter Final,1,P1531,P1805,7-4,P1531,P1805
2012-s2-B-PO-R3-M2,2012-s2-B,2012-s2,B,3,Quarter Final,2,P1729,P1778,0-0,P1778,P1729
2012-s2-B-PO-R3-M3,2012-s2-B,2012-s2,B,3,Quarter Final,3,P1183,P1747,7-5,P1183,P1747
2012-s2-B-PO-R3-M4,2012-s2-B,2012-s2,B,3,Quarter Final,4,P1731,P1717,7-1,P1731,P1717
2012-s2-B-PO-R4-M1,2012-s2-B,2012-s2,B,4,Semi Final,1,P1531,P1778,9-6,P1531,P1778
2012-s2-B-PO-R4-M2,2012-s2-B,2012-s2,B,4,Semi Final,2,P1183,P1731,9-5,P1731,P1183
2012-s2-B-PO-R5-M1,2012-s2-B,2012-s2,B,5,Final,1,P1531,P1731,9-6,P1531,P1731
2012-s3-A-PO-R1-M1,2012-s3-A,2012-s3,A,1,Round 1,1,P1732,,7-0,P1732,
2012-s3-A-PO-R1-M2,2012-s3-A,2012-s3,A,1,Round 1,2,P1839,P1251,5-7,P1251,P1839
2012-s3-A-PO-R1-M3,2012-s3-A,2012-s3,A,1,Round 1,3,P1063,P1819,7-5,P1063,P1819
2012-s3-A-PO-R1-M4,2012-s3-A,2012-s3,A,1,Round 1,4,P1793,P1775,7-2,P1793,P1775
2012-s3-A-PO-R1-M5,2012-s3-A,2012-s3,A,1,Round 1,5,P1523,,7-0,,
2012-s3-A-PO-R1-M6,2012-s3-A,2012-s3,A,1,Round 1,6,P1096,P1104,5-7,P1104,P1096
2012-s3-A-PO-R1-M7,2012-s3-A,2012-s3,A,1,Round 1,7,P1567,,7-0,P1567,
2012-s3-A-PO-R1-M8,2012-s3-A,2012-s3,A,1,Round 1,8,P1588,P1783,8-10,P1783,P1588
2012-s3-A-PO-R1-M9,2012-s3-A,2012-s3,A,1,Round 1,9,P0368,,7-0,P0368,
2012-s3-A-PO-R1-M10,2012-s3-A,2012-s3,A,1,Round 1,10,P1825,P1765,2-7,P1765,P1825
2012-s3-A-PO-R1-M11,2012-s3-A,2012-s3,A,1,Round 1,11,P1587,,7-0,P1587,
2012-s3-A-PO-R1-M12,2012-s3-A,2012-s3,A,1,Round 1,12,P1316,P1808,1-7,P1808,P1316
2012-s3-A-PO-R1-M13,2012-s3-A,2012-s3,A,1,Round 1,13,P0969,,7-0,P0969,
2012-s3-A-PO-R1-M14,2012-s3-A,2012-s3,A,1,Round 1,14,P1791,P1419,7-9,P1419,P1791
2012-s3-A-PO-R1-M15,2012-s3-A,2012-s3,A,1,Round 1,15,P0182,,7-0,P0182,
2012-s3-A-PO-R1-M16,2012-s3-A,2012-s3,A,1,Round 1,16,P1752,P1802,3-7,P1802,P1752
2012-s3-A-PO-R2-M1,2012-s3-A,2012-s3,A,2,Round 2,1,P1732,P1251,6-8,P1251,P1732
2012-s3-A-PO-R2-M2,2012-s3-A,2012-s3,A,2,Round 2,2,P1063,P1793,7-5,P1063,P1793
2012-s3-A-PO-R2-M3,2012-s3-A,2012-s3,A,2,Round 2,3,,P1104,7-5,P1104,
2012-s3-A-PO-R2-M4,2012-s3-A,2012-s3,A,2,Round 2,4,P1567,P1783,7-3,P1567,P1783
2012-s3-A-PO-R2-M5,2012-s3-A,2012-s3,A,2,Round 2,5,P0368,P1765,7-4,P0368,P1765
2012-s3-A-PO-R2-M6,2012-s3-A,2012-s3,A,2,Round 2,6,P1587,P1808,7-4,P1587,P1808
2012-s3-A-PO-R2-M7,2012-s3-A,2012-s3,A,2,Round 2,7,P0969,P1419,7-3,P0969,P1419
2012-s3-A-PO-R2-M8,2012-s3-A,2012-s3,A,2,Round 2,8,P0182,P1802,7-2,P0182,P1802
2012-s3-A-PO-R3-M1,2012-s3-A,2012-s3,A,3,Quarter Final,1,P1251,P1063,7-3,P1251,P1063
2012-s3-A-PO-R3-M2,2012-s3-A,2012-s3,A,3,Quarter Final,2,P1104,P1567,5-7,P1567,P1104
2012-s3-A-PO-R3-M3,2012-s3-A,2012-s3,A,3,Quarter Final,3,P0368,P1587,7-4,P0368,P1587
2012-s3-A-PO-R3-M4,2012-s3-A,2012-s3,A,3,Quarter Final,4,P0969,P0182,7-1,P0969,P0182
2012-s3-A-PO-R4-M1,2012-s3-A,2012-s3,A,4,Semi Final,1,P1251,P1567,10-8,P1251,P1567
2012-s3-A-PO-R4-M2,2012-s3-A,2012-s3,A,4,Semi Final,2,P0368,P0969,5-9,P0969,P0368
2012-s3-A-PO-R5-M1,2012-s3-A,2012-s3,A,5,Final,1,P1251,P0969,10-8,P1251,P0969
2012-s3-B-PO-R1-M1,2012-s3-B,2012-s3,B,1,Round 1,1,P1183,,7-0,P1183,
2012-s3-B-PO-R1-M2,2012-s3-B,2012-s3,B,1,Round 1,2,P1813,P1840,7-4,,
2012-s3-B-PO-R1-M3,2012-s3-B,2012-s3,B,1,Round 1,3,P1439,,7-0,P1439,
2012-s3-B-PO-R1-M4,2012-s3-B,2012-s3,B,1,Round 1,4,P1664,,7-0,P1664,
2012-s3-B-PO-R1-M5,2012-s3-B,2012-s3,B,1,Round 1,5,P1778,,7-0,P1778,
2012-s3-B-PO-R1-M6,2012-s3-B,2012-s3,B,1,Round 1,6,P1746,P1786,7-5,P1746,P1786
2012-s3-B-PO-R1-M7,2012-s3-B,2012-s3,B,1,Round 1,7,P1733,,7-0,P1733,
2012-s3-B-PO-R1-M8,2012-s3-B,2012-s3,B,1,Round 1,8,P1779,P1607,Forfeit,P1779,P1607
2012-s3-B-PO-R1-M9,2012-s3-B,2012-s3,B,1,Round 1,9,P1805,,7-0,P1805,
2012-s3-B-PO-R1-M10,2012-s3-B,2012-s3,B,1,Round 1,10,P1823,P1790,Forfeit,P1823,P1790
2012-s3-B-PO-R1-M11,2012-s3-B,2012-s3,B,1,Round 1,11,P1737,,7-0,P1737,
2012-s3-B-PO-R1-M12,2012-s3-B,2012-s3,B,1,Round 1,12,P1807,,7-0,P1807,
2012-s3-B-PO-R1-M13,2012-s3-B,2012-s3,B,1,Round 1,13,P1856,,7-0,P1856,
2012-s3-B-PO-R1-M14,2012-s3-B,2012-s3,B,1,Round 1,14,P1730,P1735,7-3,P1730,P1735
2012-s3-B-PO-R1-M15,2012-s3-B,2012-s3,B,1,Round 1,15,P1759,,7-0,P1759,
2012-s3-B-PO-R1-M16,2012-s3-B,2012-s3,B,1,Round 1,16,P1586,P1800,7-3,P1586,P1800
2012-s3-B-PO-R2-M1,2012-s3-B,2012-s3,B,2,Round 2,1,P1183,,7-4,P1183,
2012-s3-B-PO-R2-M2,2012-s3-B,2012-s3,B,2,Round 2,2,P1439,P1664,7-0,P1439,P1664
2012-s3-B-PO-R2-M3,2012-s3-B,2012-s3,B,2,Round 2,3,P1778,P1746,3-7,P1746,P1778
2012-s3-B-PO-R2-M4,2012-s3-B,2012-s3,B,2,Round 2,4,P1733,P1779,2-7,P1779,P1733
2012-s3-B-PO-R2-M5,2012-s3-B,2012-s3,B,2,Round 2,5,P1805,P1823,7-2,P1805,P1823
2012-s3-B-PO-R2-M6,2012-s3-B,2012-s3,B,2,Round 2,6,P1737,P1807,7-2,P1737,P1807
2012-s3-B-PO-R2-M7,2012-s3-B,2012-s3,B,2,Round 2,7,P1856,P1730,7-2,P1856,P1730
2012-s3-B-PO-R2-M8,2012-s3-B,2012-s3,B,2,Round 2,8,P1759,P1586,7-5,P1759,P1586
2012-s3-B-PO-R3-M1,2012-s3-B,2012-s3,B,3,Quarter Final,1,P1183,P1439,7-5,P1183,P1439
2012-s3-B-PO-R3-M2,2012-s3-B,2012-s3,B,3,Quarter Final,2,P1746,P1779,DQ,P1779,P1746
2012-s3-B-PO-R3-M3,2012-s3-B,2012-s3,B,3,Quarter Final,3,P1805,P1737,Forfeit,P1805,P1737
2012-s3-B-PO-R3-M4,2012-s3-B,2012-s3,B,3,Quarter Final,4,P1856,P1759,7-2,P1856,P1759
2012-s3-B-PO-R4-M1,2012-s3-B,2012-s3,B,4,Semi Final,1,P1183,P1779,9-5,P1183,P1779
2012-s3-B-PO-R4-M2,2012-s3-B,2012-s3,B,4,Semi Final,2,P1805,P1856,2-9,P1856,P1805
2012-s3-B-PO-R5-M1,2012-s3-B,2012-s3,B,5,Final,1,P1183,P1856,7-9,P1856,P1183
2012-s4-A-PO-R1-M1,2012-s4-A,2012-s4,A,1,Round 1,1,P1202,,7-0,P1202,
2012-s4-A-PO-R1-M2,2012-s4-A,2012-s4,A,1,Round 1,2,P1567,P1278,7-5,P1567,P1278
2012-s4-A-PO-R1-M3,2012-s4-A,2012-s4,A,1,Round 1,3,P1802,P1805,5-7,P1805,P1802
2012-s4-A-PO-R1-M4,2012-s4-A,2012-s4,A,1,Round 1,4,P0368,P1830,7-2,P0368,P1830
2012-s4-A-PO-R1-M5,2012-s4-A,2012-s4,A,1,Round 1,5,P1765,,7-0,P1765,
2012-s4-A-PO-R1-M6,2012-s4-A,2012-s4,A,1,Round 1,6,P1825,P1785,7-4,P1825,P1785
2012-s4-A-PO-R1-M7,2012-s4-A,2012-s4,A,1,Round 1,7,P1808,,7-0,P1808,
2012-s4-A-PO-R1-M8,2012-s4-A,2012-s4,A,1,Round 1,8,P1793,P1063,3-7,P1063,P1793
2012-s4-A-PO-R1-M9,2012-s4-A,2012-s4,A,1,Round 1,9,P1578,,7-0,P1578,
2012-s4-A-PO-R1-M10,2012-s4-A,2012-s4,A,1,Round 1,10,P1316,P1096,Forfeit,P1316,P1096
2012-s4-A-PO-R1-M11,2012-s4-A,2012-s4,A,1,Round 1,11,P1791,,7-0,P1791,
2012-s4-A-PO-R1-M12,2012-s4-A,2012-s4,A,1,Round 1,12,P1249,P1839,7-0,P1249,P1839
2012-s4-A-PO-R1-M13,2012-s4-A,2012-s4,A,1,Round 1,13,P1251,,7-0,P1251,
2012-s4-A-PO-R1-M14,2012-s4-A,2012-s4,A,1,Round 1,14,P1528,P0182,7-5,P1528,P0182
2012-s4-A-PO-R1-M15,2012-s4-A,2012-s4,A,1,Round 1,15,P0969,,7-0,P0969,
2012-s4-A-PO-R1-M16,2012-s4-A,2012-s4,A,1,Round 1,16,P1732,P1104,7-4,P1732,P1104
2012-s4-A-PO-R2-M1,2012-s4-A,2012-s4,A,2,Round 2,1,P1202,P1567,7-3,P1202,P1567
2012-s4-A-PO-R2-M2,2012-s4-A,2012-s4,A,2,Round 2,2,P1805,P0368,1-7,P0368,P1805
2012-s4-A-PO-R2-M3,2012-s4-A,2012-s4,A,2,Round 2,3,P1765,P1825,7-5,P1765,P1825
2012-s4-A-PO-R2-M4,2012-s4-A,2012-s4,A,2,Round 2,4,P1808,P1063,4-7,P1063,P1808
2012-s4-A-PO-R2-M5,2012-s4-A,2012-s4,A,2,Round 2,5,P1578,P1316,7-1,P1578,P1316
2012-s4-A-PO-R2-M6,2012-s4-A,2012-s4,A,2,Round 2,6,P1791,P1249,7-2,P1791,P1249
2012-s4-A-PO-R2-M7,2012-s4-A,2012-s4,A,2,Round 2,7,P1251,P1528,8-6,P1251,P1528
2012-s4-A-PO-R2-M8,2012-s4-A,2012-s4,A,2,Round 2,8,P0969,P1732,7-2,P0969,P1732
2012-s4-A-PO-R3-M1,2012-s4-A,2012-s4,A,3,Quarter Final,1,P1202,P0368,4-7,P0368,P1202
2012-s4-A-PO-R3-M2,2012-s4-A,2012-s4,A,3,Quarter Final,2,P1765,P1063,7-3,P1765,P1063
2012-s4-A-PO-R3-M3,2012-s4-A,2012-s4,A,3,Quarter Final,3,P1578,P1791,3-7,P1791,P1578
2012-s4-A-PO-R3-M4,2012-s4-A,2012-s4,A,3,Quarter Final,4,P1251,P0969,3-7,P0969,P1251
2012-s4-A-PO-R4-M1,2012-s4-A,2012-s4,A,4,Semi Final,1,P0368,P1765,9-6,P0368,P1765
2012-s4-A-PO-R4-M2,2012-s4-A,2012-s4,A,4,Semi Final,2,P1791,P0969,4-9,P0969,P1791
2012-s4-A-PO-R5-M1,2012-s4-A,2012-s4,A,5,Final,1,P0368,P0969,9-5,P0368,P0969
2012-s4-B-PO-R1-M1,2012-s4-B,2012-s4,B,1,Round 1,1,P1779,,7-0,P1779,
2012-s4-B-PO-R1-M2,2012-s4-B,2012-s4,B,1,Round 1,2,P1829,P1664,DQ,P1664,P1829
2012-s4-B-PO-R1-M3,2012-s4-B,2012-s4,B,1,Round 1,3,P1437,,7-0,P1437,
2012-s4-B-PO-R1-M4,2012-s4-B,2012-s4,B,1,Round 1,4,P1772,,7-0,P1772,
2012-s4-B-PO-R1-M5,2012-s4-B,2012-s4,B,1,Round 1,5,P1751,,7-0,P1751,
2012-s4-B-PO-R1-M6,2012-s4-B,2012-s4,B,1,Round 1,6,P1733,P1786,4-7,P1786,P1733
2012-s4-B-PO-R1-M7,2012-s4-B,2012-s4,B,1,Round 1,7,P1401,,7-0,P1401,
2012-s4-B-PO-R1-M8,2012-s4-B,2012-s4,B,1,Round 1,8,P1381,P0772,7-3,P1381,P0772
2012-s4-B-PO-R1-M9,2012-s4-B,2012-s4,B,1,Round 1,9,P1717,,7-0,P1717,
2012-s4-B-PO-R1-M10,2012-s4-B,2012-s4,B,1,Round 1,10,P1794,P1763,8-6,P1794,P1763
2012-s4-B-PO-R1-M11,2012-s4-B,2012-s4,B,1,Round 1,11,P1813,,7-0,P1813,
2012-s4-B-PO-R1-M12,2012-s4-B,2012-s4,B,1,Round 1,12,P1807,,7-0,P1807,
